"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
1522705.07265689,2112609.32163281,3635314.3942897,229.234320076825,13083,"strategy","rrr_pxlvd","0.7213",0.7213,3635314.3942897,229.234320076825
1538480.37061843,2467247.5475577,4005727.91817614,52.3034762187773,13083,"strategy","rrr_pxlvd","0.9556",0.9556,4005727.91817614,52.3034762187773
1533587.74171874,2333211.38651558,3866799.12823433,115.720122336242,13083,"strategy","rrr_rmsvr","0.4141",0.4141,3866799.12823433,115.720122336242
1533587.74171874,2333211.38651558,3866799.12823433,115.720122336242,13083,"strategy","rrr_rmsvr","0.9688",0.9688,3866799.12823433,115.720122336242
853608.187701876,2333211.38651558,3186819.57421746,115.720122336242,13083,"strategy","cost_A_pxlvd_drugs","51.6",51.6,3186819.57421746,115.720122336242
3497103.0913879,2333211.38651558,5830314.47790348,115.720122336242,13083,"strategy","cost_A_pxlvd_drugs","262.6",262.6,5830314.47790348,115.720122336242
1534380.56299431,2295107.45870057,3829488.02169488,113.275996528193,13083,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,3829488.02169488,113.275996528193
1532774.52553812,2370887.27979791,3903661.80533602,118.136821069311,13083,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,3903661.80533602,118.136821069311
1533587.74171874,2333211.38651558,3866799.12823433,115.720122336242,13083,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,3866799.12823433,115.720122336242
1533587.74171874,2333211.38651558,3866799.12823433,115.720122336242,13083,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,3866799.12823433,115.720122336242
