"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
16885171.4637963,53857932.925772,70743104.3895683,2596.17725825961,321150,"strategy","rrr_pxlvd","0.7213",0.7213,70743104.3895683,2596.17725825961
16885171.4637963,53857932.925772,70743104.3895683,2596.17725825961,321150,"strategy","rrr_pxlvd","0.9556",0.9556,70743104.3895683,2596.17725825961
16843095.7172245,45818051.5253147,62661147.2425392,6006.0411140651,321150,"strategy","rrr_rmsvr","0.4141",0.4141,62661147.2425392,6006.0411140651
16909595.2072473,58524849.539282,75434444.7465293,761.09935720523,321150,"strategy","rrr_rmsvr","0.9688",0.9688,75434444.7465293,761.09935720523
16885171.4637963,53857932.925772,70743104.3895683,2596.17725825961,321150,"strategy","cost_A_pxlvd_drugs","51.6",51.6,70743104.3895683,2596.17725825961
16885171.4637963,53857932.925772,70743104.3895683,2596.17725825961,321150,"strategy","cost_A_pxlvd_drugs","262.6",262.6,70743104.3895683,2596.17725825961
16885171.4637963,53857932.925772,70743104.3895683,2596.17725825961,321150,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,70743104.3895683,2596.17725825961
16885171.4637963,53857932.925772,70743104.3895683,2596.17725825961,321150,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,70743104.3895683,2596.17725825961
14039324.2120895,45593704.2207652,59633028.4328546,2054.00887032405,321150,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,59633028.4328546,2054.00887032405
19496011.9199114,61439764.1927235,80935776.112635,3093.58504210912,321150,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,80935776.112635,3093.58504210912
