"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
13725643.9347919,43831612.6023455,57557256.5371374,2087.09903990394,302899,"strategy","rrr_pxlvd","0.7213",0.7213,57557256.5371374,2087.09903990394
13725643.9347919,43831612.6023455,57557256.5371374,2087.09903990394,302899,"strategy","rrr_pxlvd","0.9556",0.9556,57557256.5371374,2087.09903990394
13691501.3253598,37307604.0486568,50999105.3740165,4788.77128247,302899,"strategy","rrr_rmsvr","0.4141",0.4141,50999105.3740165,4788.77128247
13745462.3586476,47618539.5216702,61364001.8803177,613.075741363324,302899,"strategy","rrr_rmsvr","0.9688",0.9688,61364001.8803177,613.075741363324
13725643.9347919,43831612.6023455,57557256.5371374,2087.09903990394,302899,"strategy","cost_A_pxlvd_drugs","51.6",51.6,57557256.5371374,2087.09903990394
13725643.9347919,43831612.6023455,57557256.5371374,2087.09903990394,302899,"strategy","cost_A_pxlvd_drugs","262.6",262.6,57557256.5371374,2087.09903990394
13725643.9347919,43831612.6023455,57557256.5371374,2087.09903990394,302899,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,57557256.5371374,2087.09903990394
13725643.9347919,43831612.6023455,57557256.5371374,2087.09903990394,302899,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,57557256.5371374,2087.09903990394
11390810.3030756,37051347.3899126,48442157.6929882,1646.4197179803,302899,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,48442157.6929882,1646.4197179803
15867669.6883974,50052014.8468651,65919684.5352625,2491.39662342756,302899,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,65919684.5352625,2491.39662342756
