"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
431867.461653395,1123928.94563212,1555796.40728552,164.871385319515,3940,"strategy","rrr_pxlvd","0.7213",0.7213,1555796.40728552,164.871385319515
444532.030056135,1368013.52539258,1812545.55544872,37.2597843678761,3940,"strategy","rrr_pxlvd","0.9556",0.9556,1812545.55544872,37.2597843678761
440567.046725198,1276004.05574067,1716571.10246587,82.748763247189,3940,"strategy","rrr_rmsvr","0.4141",0.4141,1716571.10246587,82.748763247189
440567.046725198,1276004.05574067,1716571.10246587,82.748763247189,3940,"strategy","rrr_rmsvr","0.9688",0.9688,1716571.10246587,82.748763247189
278709.762636516,1276004.05574067,1554713.81837719,82.748763247189,3940,"strategy","cost_A_pxlvd_drugs","51.6",51.6,1554713.81837719,82.748763247189
907947.661166445,1276004.05574067,2183951.71690711,82.748763247189,3940,"strategy","cost_A_pxlvd_drugs","262.6",262.6,2183951.71690711,82.748763247189
440766.830390433,1267015.63310576,1707782.46349619,82.1022110740641,3940,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,1707782.46349619,82.1022110740641
440362.532798651,1284891.50836166,1725254.04116031,83.3880588746913,3940,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,1725254.04116031,83.3880588746913
440567.046725198,1276004.05574067,1716571.10246587,82.748763247189,3940,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,1716571.10246587,82.748763247189
440567.046725198,1276004.05574067,1716571.10246587,82.748763247189,3940,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,1716571.10246587,82.748763247189
