"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
7003152.87953738,4431124.44105573,11434277.3205931,224.351323907849,58403,"strategy","rrr_pxlvd","0.7213",0.7213,11434277.3205931,224.351323907849
7016715.09432449,4793374.92591849,11810090.020243,51.891872743108,58403,"strategy","rrr_pxlvd","0.9556",0.9556,11810090.020243,51.891872743108
7012527.15679222,4655929.04334004,11668456.2001323,114.260797873864,58403,"strategy","rrr_rmsvr","0.4141",0.4141,11668456.2001323,114.260797873864
7012527.15679222,4655929.04334004,11668456.2001323,114.260797873864,58403,"strategy","rrr_rmsvr","0.9688",0.9688,11668456.2001323,114.260797873864
3569378.13822743,4655929.04334004,8225307.18156747,114.260797873864,58403,"strategy","cost_A_pxlvd_drugs","51.6",51.6,8225307.18156747,114.260797873864
16954996.6166645,4655929.04334004,21610925.6600045,114.260797873864,58403,"strategy","cost_A_pxlvd_drugs","262.6",262.6,21610925.6600045,114.260797873864
7016354.19085994,4461603.21598614,11477957.4068461,102.98072417978,58403,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,11477957.4068461,102.98072417978
7008594.74110857,4848071.91962641,11856666.660735,125.414309543354,58403,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,11856666.660735,125.414309543354
7012527.15679222,4655929.04334004,11668456.2001323,114.260797873864,58403,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,11668456.2001323,114.260797873864
7012527.15679222,4655929.04334004,11668456.2001323,114.260797873864,58403,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,11668456.2001323,114.260797873864
