"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
2278225.81297135,2363297.86926905,4641523.6822404,216.308630740277,19479,"strategy","rrr_pxlvd","0.7213",0.7213,4641523.6822404,216.308630740277
2292738.42565943,2700897.14260603,4993635.56826546,49.4770974625439,19479,"strategy","rrr_pxlvd","0.9556",0.9556,4993635.56826546,49.4770974625439
2288243.91754996,2573205.56958161,4861449.48713156,109.366866691411,19479,"strategy","rrr_rmsvr","0.4141",0.4141,4861449.48713156,109.366866691411
2288243.91754996,2573205.56958161,4861449.48713156,109.366866691411,19479,"strategy","rrr_rmsvr","0.9688",0.9688,4861449.48713156,109.366866691411
1223246.3187811,2573205.56958161,3796451.88836271,109.366866691411,19479,"strategy","cost_A_pxlvd_drugs","51.6",51.6,3796451.88836271,109.366866691411
5363540.99110221,2573205.56958161,7936746.56068382,109.366866691411,19479,"strategy","cost_A_pxlvd_drugs","262.6",262.6,7936746.56068382,109.366866691411
2289472.09888727,2513426.57188275,4802898.67077002,105.618147317107,19479,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,4802898.67077002,105.618147317107
2286983.64099047,2632313.04927336,4919296.69026383,113.073520774754,19479,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,4919296.69026383,113.073520774754
2288243.91754996,2573205.56958161,4861449.48713156,109.366866691411,19479,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,4861449.48713156,109.366866691411
2288243.91754996,2573205.56958161,4861449.48713156,109.366866691411,19479,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,4861449.48713156,109.366866691411
