"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
5064658.49445336,3714131.70876989,8778790.20322325,221.13334997038,42893,"strategy","rrr_pxlvd","0.7213",0.7213,8778790.20322325,221.13334997038
5077297.50329395,4076713.58916237,9154011.09245632,51.4527508174072,42893,"strategy","rrr_pxlvd","0.9556",0.9556,9154011.09245632,51.4527508174072
5073397.46609986,3938839.78916013,9012237.25525999,113.058816053639,42893,"strategy","rrr_rmsvr","0.4141",0.4141,9012237.25525999,113.058816053639
5073397.46609986,3938839.78916013,9012237.25525999,113.058816053639,42893,"strategy","rrr_rmsvr","0.9688",0.9688,9012237.25525999,113.058816053639
2614198.95061635,3938839.78916013,6553038.73977648,113.058816053639,42893,"strategy","cost_A_pxlvd_drugs","51.6",51.6,6553038.73977648,113.058816053639
12174602.2074937,3938839.78916013,16113441.9966539,113.058816053639,42893,"strategy","cost_A_pxlvd_drugs","262.6",262.6,16113441.9966539,113.058816053639
5076083.49268986,3799698.15495561,8875781.64764547,105.280504466537,42893,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,8875781.64764547,105.280504466537
5070635.64230987,4076418.39834088,9147054.04065075,120.74986175466,42893,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,9147054.04065075,120.74986175466
5073397.46609986,3938839.78916013,9012237.25525999,113.058816053639,42893,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,9012237.25525999,113.058816053639
5073397.46609986,3938839.78916013,9012237.25525999,113.058816053639,42893,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,9012237.25525999,113.058816053639
