"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
14489981.7420882,46251998.0459917,60741979.78808,2296.07688880999,303531,"strategy","rrr_pxlvd","0.7213",0.7213,60741979.78808,2296.07688880999
14489981.7420882,46251998.0459917,60741979.78808,2296.07688880999,303531,"strategy","rrr_pxlvd","0.9556",0.9556,60741979.78808,2296.07688880999
14453914.0050977,39360133.9339133,53814047.939011,5454.42701404394,303531,"strategy","rrr_rmsvr","0.4141",0.4141,53814047.939011,5454.42701404394
14510917.7709918,50252478.2060921,64763395.9770839,668.713823259453,303531,"strategy","rrr_rmsvr","0.9688",0.9688,64763395.9770839,668.713823259453
14489981.7420882,46251998.0459917,60741979.78808,2296.07688880999,303531,"strategy","cost_A_pxlvd_drugs","51.6",51.6,60741979.78808,2296.07688880999
14489981.7420882,46251998.0459917,60741979.78808,2296.07688880999,303531,"strategy","cost_A_pxlvd_drugs","262.6",262.6,60741979.78808,2296.07688880999
14489981.7420882,46251998.0459917,60741979.78808,2296.07688880999,303531,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,60741979.78808,2296.07688880999
14489981.7420882,46251998.0459917,60741979.78808,2296.07688880999,303531,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,60741979.78808,2296.07688880999
12033669.4391775,39118963.541065,51152632.9802425,1813.27436495051,303531,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,51152632.9802425,1813.27436495051
16743454.5978244,52796040.5656443,69539495.1634687,2739.01967205705,303531,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,69539495.1634687,2739.01967205705
