"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
10240425.1013672,5830648.69445044,16071073.7958177,159.088265138257,80798,"strategy","rrr_pxlvd","0.7213",0.7213,16071073.7958177,159.088265138257
10243790.8118339,6135417.61876571,16379208.4305996,40.0458112128769,80798,"strategy","rrr_pxlvd","0.9556",0.9556,16379208.4305996,40.0458112128769
10242658.0807862,6016748.81081768,16259406.8916039,85.8741062463366,80798,"strategy","rrr_rmsvr","0.4141",0.4141,16259406.8916039,85.8741062463366
10242658.0807862,6016748.81081768,16259406.8916039,85.8741062463366,80798,"strategy","rrr_rmsvr","0.9688",0.9688,16259406.8916039,85.8741062463366
5170502.09642433,6016748.81081768,11187250.907242,85.8741062463366,80798,"strategy","cost_A_pxlvd_drugs","51.6",51.6,11187250.907242,85.8741062463366
24889063.362207,6016748.81081768,30905812.1730247,85.8741062463366,80798,"strategy","cost_A_pxlvd_drugs","262.6",262.6,30905812.1730247,85.8741062463366
10247596.7858061,5725334.50842485,15972931.294231,73.3506587144678,80798,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,15972931.294231,73.3506587144678
10237557.8278807,6304900.91128432,16542458.739165,98.2480672794616,80798,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,16542458.739165,98.2480672794616
10242658.0807862,6016748.81081768,16259406.8916039,85.8741062463366,80798,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,16259406.8916039,85.8741062463366
10242658.0807862,6016748.81081768,16259406.8916039,85.8741062463366,80798,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,16259406.8916039,85.8741062463366
