"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","rrr_pxlvd","0.7213",0.7213,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","rrr_pxlvd","0.9556",0.9556,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","rrr_rmsvr","0.4141",0.4141,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","rrr_rmsvr","0.9688",0.9688,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","cost_A_pxlvd_drugs","51.6",51.6,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","cost_A_pxlvd_drugs","262.6",262.6,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,279406.497713597,1076.56197764907
34864.1299907113,244542.367722885,279406.497713597,1076.56197764907,709,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,279406.497713597,1076.56197764907
33928.7033257933,236628.999953519,270557.703279313,1036.95113434328,709,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,270557.703279313,1036.95113434328
35726.4651242564,251824.894779179,287551.359903435,1112.90337833896,709,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,287551.359903435,1112.90337833896
