"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,788607.394767729,1713406.85954797,2502014.2543157,7368.99996378
2,729906.991283555,669630.04538757,1399537.03667112,6579.04316766278
3,671070.275988466,633544.784959718,1304615.06094818,5873.76974008933
4,613892.173451924,596762.918209144,1210655.09166107,5244.10162395176
5,559467.676020712,560166.129304039,1119633.80532475,4681.93392986413
6,99247.594641861,524278.548181045,623526.142822906,4180.03061258269
7,79686.5516081223,489523.879172959,569210.430781082,3731.93133091383
8,64876.2136637343,456162.050419511,521038.264083246,3331.86829223987
9,53526.0446167173,424355.994554243,477882.03917096,2974.69201131175
10,44706.9682289826,394110.153490198,438817.121719181,2655.80502769913
11,37753.768525612,365504.076154572,403257.844680184,2371.10272872979
12,32192.3013044567,338519.620987737,370711.922292194,2116.92051620995
13,27678.0488553329,313137.407266015,340815.456121348,1889.98663687225
14,23962.3714885691,289341.325457614,313303.696946183,1687.38006939954
15,20864.1875134866,267078.819438949,287943.006952436,1506.49292595991
16,18252.3930374443,246274.479770065,264526.872807509,1344.99688429701
17,16027.2475433794,226881.967596104,242909.215139483,1200.80244098357
18,14116.2869886817,208843.631086085,222959.918074766,1072.06679740805
19,12463.9094506617,192097.310011509,204561.219462171,957.132646368834
20,11026.7394850613,176567.416588136,187594.156073197,854.520357276131
21,9770.81452052564,162185.846267974,171956.6607885,762.90892779551
22,8669.63259958843,148880.700320215,157550.332919803,681.118977627839
23,7700.89890636864,136586.003957537,144286.902863906,608.097565492304
24,6846.44986044089,125236.936059776,132083.385920217,542.904633850496
25,6091.00500642649,114770.09209717,120861.097103597,484.700906864709
26,5421.96166502579,105123.529313808,110545.490978834,432.737085792064
27,4828.49865861845,96242.1685596939,101070.667218312,386.344202718971
28,4301.60045352571,88071.9707743869,92373.5712279126,344.925008452545
