"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,2181.54298497692,128618.650949631,130800.193934608,0
2,2736.45232030499,71719.5285261232,74455.9808464282,0
3,3133.31497239147,66453.0741244875,69586.389096879,0
4,3386.96117771824,60350.111227809,63737.0724055272,0
5,3515.89577754211,53864.2987956904,57380.1945732325,0
6,3540.18299837878,47346.413313871,50886.5963122498,0
7,2975.71379950327,41132.3595697978,44108.0733693011,0
8,2455.10039405133,35419.7620674381,37874.8624614894,0
9,1990.18238206175,30386.7481678932,32376.930549955,0
10,1587.19486631838,26058.7024521152,27645.8973184336,0
11,1247.96636059482,22425.9659168436,23673.9322774385,0
12,969.452688301359,19353.32567391,20322.7783622113,0
13,746.276987098216,16790.6052843835,17536.8822714817,0
14,571.290432869387,14645.3573417989,15216.6477746683,0
15,436.383766060047,12850.4151452816,13286.7989113416,0
16,333.593175509161,11329.3060330596,11662.8992085687,0
17,255.682469468899,10029.3317189062,10285.0141883751,0
18,197.111104471208,8912.44838150495,9109.55948597616,0
19,153.088551904125,7943.63126978399,8096.71982168812,0
20,119.952044751471,7097.11875208535,7217.07079683682,0
21,94.8147463569306,6351.45434146362,6446.26908782055,0
22,75.5962749456238,5690.56494495893,5766.16121990455,0
23,60.7578030778668,5102.21141156249,5162.96921464036,0
24,49.1632893233512,4577.73343938307,4626.89672870642,0
25,40.0031302377312,4109.40581528102,4149.40894551876,0
26,32.6929538876656,3690.8508219352,3723.54377582286,0
27,26.809310643858,3315.92573469216,3342.73504533602,0
28,22.0523600804353,2980.20980528027,3002.26216536071,0
