"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,2053.68701989759,136842.145048017,138895.832067914,0
2,2699.48526986013,76645.4982889339,79344.983558794,0
3,3149.38604647198,69730.1082134633,72879.4942599353,0
4,3430.2897998707,62364.460780039,65794.7505799097,0
5,3568.97727738804,54922.2992762876,58491.2765536756,0
6,3591.52784006983,47684.07499415,51275.6028342199,0
7,2967.03076164601,40988.9770209364,43956.0077825824,0
8,2406.34075011874,35010.2289781132,37416.5697282319,0
9,1918.15978703198,29843.3261123839,31761.4858994158,0
10,1502.81701368402,25381.1358699184,26883.9528836025,0
11,1159.04655066039,21665.4937928,22824.5403434604,0
12,881.701543093598,18570.969316528,19452.6708596216,0
13,663.115263905633,16016.8739376566,16679.9892015623,0
14,494.586549419754,13920.0983884717,14414.6849378915,0
15,366.831455025883,12182.5237174968,12549.3551725227,0
16,271.827831108894,10720.7040463779,10992.5318774868,0
17,201.933330612091,9486.07807788503,9688.01140849712,0
18,151.070250321093,8430.81870759383,8581.88895791492,0
19,114.238293083949,7519.67723559507,7633.91552867902,0
20,87.4479398901672,6722.79344039673,6810.2413802869,0
21,67.824583911705,6021.12194170162,6088.94652561333,0
22,53.3337631146917,5398.82751655274,5452.16127966743,0
23,42.4625104415142,4845.06659458821,4887.52910502972,0
24,34.1658090228598,4350.76791726304,4384.9337262859,0
25,27.7147186770121,3908.54649918279,3936.2612178598,0
26,22.6243627201054,3512.15124411966,3534.77560683977,0
27,18.5570894448745,3156.82560970364,3175.38269914851,0
28,15.2786880393,2838.01802734558,2853.29671538488,0
