"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,11491732.6365441,12766705.8856061,24258438.5221502,108501.9999219
2,10278404.7741409,953492.579967876,11231897.3541088,96870.5855302723
3,9209639.33685826,1318003.72497348,10527643.0618317,86486.0587614271
4,8263393.9262044,1595452.49874896,9858846.42495336,77214.7532622022
5,7422200.61689066,1800794.13501473,9222994.75190539,68937.3317124941
6,647517.628661733,1944552.90760688,2592070.53626861,61547.2497529147
7,614832.764195039,2038462.92355607,2653295.68775111,54949.3845794023
8,574084.425756252,2090583.97735709,2664668.40311334,49058.8105524903
9,529691.003000978,2109495.21863606,2639186.22163704,43799.7060612634
10,484579.98811182,2101927.42782067,2586507.41593249,39104.3775714959
11,440530.434947735,2072540.36759772,2513070.80254546,34912.3882958316
12,398633.601834693,2025826.39434799,2424459.99618268,31169.7802705184
13,359448.507092251,1966340.33389082,2325788.84098307,27828.3798255189
14,323290.068799949,1897421.48816977,2220711.55696972,24845.1775082232
15,290204.861816055,1821448.76465194,2111653.62646799,22181.7744793417
16,260112.939208088,1740794.19432263,2000907.13353072,19803.8882551563
17,232890.653259101,1657130.63035446,1890021.28361356,17680.9114342035
18,208355.510420286,1571917.92680532,1780273.43722561,15785.5177284569
19,186288.699576913,1486546.57472526,1672835.27430217,14093.3102279663
20,166479.392398451,1402010.88146233,1568490.27386078,12582.5073715283
21,148728.949598021,1319053.61964187,1467782.56923989,11233.6625813005
22,132838.545753511,1238254.46547642,1371093.01122993,10029.4139525851
23,118629.111962688,1160055.9048454,1278685.01680809,8954.26077686797
24,105933.105414989,1084785.49614353,1190718.60155852,7994.36402158772
25,94591.4142994988,1012674.97466632,1107266.38896581,7137.36819847352
26,84460.9878913735,943876.619491726,1028337.6073831,6372.24232759716
27,75413.4317946911,878477.248802859,953890.68059755,5689.13795007874
28,67333.6528578599,816510.161994023,883843.814851883,5079.2623618303
