"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,2749.176152498,23675.044209526,26424.220362024,24.064894
2,2528.40754732803,14692.4812443378,17220.8887916658,19.2519152
3,2331.87508650889,13779.0300710808,16110.9051575897,15.40153216
4,2147.62591842024,12605.7490189275,14753.3749373477,12.321225728
5,1970.104119856,11312.4331934723,13282.5373133283,9.8569805824
6,1025.5399396645,9999.85064127477,11025.3905809393,7.88558446592
7,825.444759620331,8763.15219488742,9588.59695450775,6.308467572736
8,646.957767008717,7650.95801971568,8297.9157867244,5.0467740581888
9,495.07501866569,6684.61858847181,7179.6936071375,4.03741924655104
10,370.507286881133,5845.74170715545,6216.24899403658,3.22993539724083
11,271.896128908514,5135.61776025816,5407.51388916667,2.58394831779267
12,196.520069593516,4530.96920333725,4727.48927293076,2.06715865423413
13,140.495320300104,4015.16557049909,4155.6608907992,1.65372692338731
14,99.8388653713466,3573.34079312517,3673.17965849652,1.32298153870985
15,70.8148247258263,3190.3013574245,3261.11618215033,1.05838523096788
16,50.4820770126803,2854.06481362806,2904.54689064074,0.846708184774301
17,36.2741790031932,2557.72347732003,2593.99765632322,0.677305549121918
18,26.3847147252398,2295.0949306728,2321.47964539804,0.541795644733995
19,19.467320600617,2061.38857839792,2080.85589899854,0.43339748365163
20,14.5574492930777,1852.44001421995,1866.99746351303,0.346686764024812
21,11.0192627313199,1665.3212273522,1676.34049008352,0.277324435152021
22,8.44169565988314,1497.4263211717,1505.86801683159,0.221839569066684
23,6.52866076621216,1346.70418983057,1353.23285059678,0.177455673448736
24,5.08655918882452,1211.31326470997,1216.3998238988,0.141951754466663
25,3.98260027637362,1089.63363998221,1093.61624025858,0.113551177060478
26,3.13024038670355,980.224995042358,983.355235429061,0.0908327611748413
27,2.46670721099867,881.867352373254,884.334059584252,0.0726596651503789
28,1.94851270247996,793.422449793461,795.370962495941,0.0581224975601367
