"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,1989.759023973,54149.576623856,56139.335647829,0
2,1997.83466833897,28610.7099217021,30608.544590041,0
3,2040.85154504955,30970.0134144618,33010.8649595114,0
4,2090.775622782,31684.7384072458,33775.5140300278,0
5,2134.94750848013,31502.7067391345,33637.6542476146,0
6,2160.71880424536,30402.4743860481,32563.1931902934,0
7,2032.76449612747,28930.0164207862,30962.7809169137,0
8,1866.96772488679,27078.3090249568,28945.2767498436,0
9,1684.83756285287,25152.8551045596,26837.6926674125,0
10,1500.87225770864,23231.1678586154,24732.0401163241,0
11,1321.23899774812,21286.6429789128,22607.8819766609,0
12,1152.55175921456,19378.9357103927,20531.4874696073,0
13,997.533555573758,17599.970076457,18597.5036320308,0
14,858.578703112038,15955.9377478423,16814.5164509543,0
15,735.064943527723,14426.9851105611,15162.0500540889,0
16,626.336724130586,13030.3769675767,13656.7136917073,0
17,531.700733441514,11747.2146918408,12278.9154252823,0
18,450.112048127664,10574.367395596,11024.4794437236,0
19,380.0966450532,9515.71609243487,9895.81273748807,0
20,320.237223483065,8561.51320857219,8881.75043205526,0
21,269.358372089069,7701.94749328492,7971.30586537399,0
22,226.214583415589,6927.98534776912,7154.19993118471,0
23,189.797345034451,6231.3511230607,6421.14846809515,0
24,159.173740184766,5604.49374336711,5763.66748355187,0
25,133.439529864006,5040.54510568013,5173.98463554414,0
26,111.827127196621,4533.27411561925,4645.10124281588,0
27,93.6861151365437,4077.03905236454,4170.72516750108,0
28,78.46622640877,3666.74010337622,3745.20632978499,0
