"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,61004.2188239306,525349.231009382,586353.449833313,533.99999786
2,67972.6362788644,334376.840235095,402349.476513959,476.755198089408
3,70170.475095574,301785.442876113,371955.917971687,425.647040854224
4,69303.6167929367,271797.706501563,341101.323294499,380.017678074651
5,66552.349060268,244557.023802544,311109.372862812,339.279782985048
6,33067.3966562077,219968.187476917,253035.584133125,302.908990249051
7,23365.2743907219,197900.173380031,221265.447770753,270.437146494353
8,16568.3097749803,178150.112329632,194718.422104613,241.446284390158
9,11821.6750437297,160492.520693041,172314.195736771,215.563242703533
10,8511.10452798853,144672.106193112,153183.210721101,192.454863085714
11,6202.13826152206,130496.352543472,136698.490804994,171.823701762926
12,4590.09016276726,117772.802818238,122362.892981005,153.40420093394
13,3459.78571686391,106336.408519344,109796.194236208,136.959270593822
14,2661.46658850835,96046.8555273921,98708.3221159005,122.277236786164
15,2091.3402153124,86777.1669323115,88868.5071476239,109.169117002687
16,1678.7735735368,78415.0649690797,80093.8385426165,97.4661876599993
17,1374.57540660204,70866.5924927497,72241.1678993517,87.0164080076568
18,1145.72708503517,64050.1478322321,65195.8749172673,77.6869952990122
19,969.65732657353,57892.5060504066,58862.1633769801,69.3578300549672
20,830.96282690205,52327.5790771318,53158.5419040339,61.9216713353164
21,719.219183111837,47297.3280310814,48016.5472141932,55.2827759738188
22,627.39521292199,42749.4742357945,43376.8694487165,49.3556658511634
23,550.553299033431,38637.5431504354,39188.0964494688,44.0640273340351
24,485.275646678047,34919.671724169,35404.9473708471,39.3397287101706
25,429.129864726247,31558.0517241362,31987.1815888625,35.121942968532
26,380.38767084578,28518.4586050639,28898.8462759096,31.3563646300871
27,337.760499394727,25770.3234089515,26108.0839083463,27.9945105456128
28,300.293615224725,23285.854803977,23586.1484192018,24.9930956580487
