"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,296.048626187,13194.510414183,13490.55904037,0
2,412.369865207589,8469.14517908436,8881.51504429195,0
3,512.987170765965,8625.00636580123,9137.99353656719,0
4,592.954770942335,8485.0639185998,9078.01868954213,0
5,650.639597552167,8133.69262118203,8784.3322187342,0
6,686.62823903301,7640.01670259371,8326.64494162672,0
7,609.917092325619,7065.31077267633,7675.22786500195,0
8,527.65636196095,6454.91927444177,6982.57563640272,0
9,446.208005057988,5848.295622952,6294.50362800999,0
10,369.894756065867,5268.5443674752,5638.43912354107,0
11,301.371559580464,4731.77485831292,5033.14641789338,0
12,241.906325720332,4238.07845460666,4479.98478032699,0
13,191.714521545088,3792.01048204544,3983.72500359053,0
14,150.386840155456,3391.66142439637,3542.04826455182,0
15,117.009008327387,3035.08804070304,3152.09704903043,0
16,90.4777996659947,2717.30023706812,2807.77803673412,0
17,69.6071945357318,2434.22267829242,2503.82987282815,0
18,53.3998055270068,2182.49375349329,2235.8935590203,0
19,40.9113113425891,1958.32526322872,1999.23657457131,0
20,31.353863848748,1758.45158503102,1789.80544887977,0
21,24.0573951122428,1579.8221840231,1603.87957913535,0
22,18.5005369430224,1419.85839417098,1438.358931114,0
23,14.2701605763295,1276.39420368704,1290.66436426337,0
24,11.0401099371161,1147.69283334227,1158.73294327938,0
25,8.56599159104329,1032.17898741579,1040.74497900684,0
26,6.66318031049862,928.47341853547,935.136598845969,0
27,5.19499342279721,835.287694591024,840.482688013822,0
28,4.05995882013949,751.560887839682,755.620846659822,0
