"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,884206.276825769,8999384.25407187,9883590.53089764,760.000157100002
2,2597649.96774851,4312822.63074386,6910472.59849237,5389.68605856552
3,3774783.38495165,5932523.94825767,9707307.33320932,8529.75559195582
4,4360320.93800731,7071504.58783573,11431825.525843,10529.2584047698
5,3734080.76989625,7823610.33631721,11557691.1062135,11665.420064498
6,3218270.11351706,8266465.27246316,11484735.3859802,12156.4452231079
7,2788585.51631608,8465090.40651988,11253675.922836,12175.2378079532
8,2413753.94136967,8473785.05671463,10887538.9980843,11857.93736866
9,2087169.27118514,8337754.90945591,10424924.180641,11311.0776195675
10,1803271.85942506,8096002.49546083,9899274.35488588,10620.3999886696
11,1556508.61118586,7778429.80487958,9334938.41606544,9847.07975051248
12,1341796.74464153,7407012.77483877,8748809.5194803,9032.74075098497
13,1155358.12270779,7001159.19949246,8156517.32220025,8211.75336296154
14,993680.554133587,6575615.15059429,7569295.70472788,7407.25245591354
15,853738.552627786,6143006.01295701,6996744.56558479,6637.44467016454
16,732720.458905472,5712452.56883759,6445173.02774306,5913.00360086063
17,628148.324698375,5290802.37492957,5918950.69962795,5240.27856554078
18,537980.585512422,4883854.94578774,5421835.53130016,4623.89976388209
19,460304.028458546,4495107.38417142,4955411.41262996,4064.25617468066
20,393370.962000011,4125984.52819115,4519355.49019116,3558.36346842063
21,335894.330068477,3778994.25634249,4114888.58641097,3106.29913331843
22,286562.008694217,3454422.41503664,3740984.42373085,2703.99738950106
23,244240.139969848,3152141.6986665,3396381.83863634,2347.484078277
24,207987.528319744,2871836.99443961,3079824.52275935,2033.03224847919
25,176975.933132266,2612944.48763478,2789920.42076705,1756.95882480738
26,150478.414426087,2374591.3059228,2525069.72034889,1515.46157297711
27,127852.758235623,2155705.3717308,2283558.12996643,1304.80905714428
28,108559.252940118,1955261.20965564,2063820.46259576,1121.77335794103
