"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,326.544072171,13400.993283216,13727.537355387,0
2,436.19944646437,8654.87347345085,9091.07291991522,0
3,536.114595283575,8947.85964552464,9483.97424080821,0
4,618.414384864638,8897.60176331087,9516.01614817551,0
5,679.850718875377,8602.43617215645,9282.28689103183,0
6,719.902965733486,8135.58842171964,8855.49138745312,0
7,649.172513527325,7562.67754385227,8211.8500573796,0
8,568.159780339111,6938.23594161633,7506.39572195544,0
9,485.254855121084,6304.39137106941,6789.64622619049,0
10,405.856076220617,5697.23178787664,6103.08786409725,0
11,333.407655299636,5130.56622041047,5463.97387571011,0
12,269.70997794862,4604.65894448396,4874.36892243258,0
13,215.336335731039,4123.86703728371,4339.20337301474,0
14,170.040085260445,3688.081540478,3858.12162573844,0
15,133.062157393764,3297.35263768016,3430.41479507393,0
16,103.273883443432,2948.58098547134,3051.85486891478,0
17,79.5428778779984,2637.91581463306,2717.45869251106,0
18,60.9060920115836,2362.19643219271,2423.1025242043,0
19,46.4452219838232,2117.26802046395,2163.71324244778,0
20,35.3407556644696,1898.68889462073,1934.0296502852,0
21,26.8724426207736,1704.12742024257,1730.99986286335,0
22,20.4530225006097,1530.45865763834,1550.91168013895,0
23,15.6044239555467,1375.08441219444,1390.68883614999,0
24,11.937802804834,1235.92509384778,1247.86289665261,0
25,9.15932002616258,1111.19949498089,1120.35881500705,0
26,7.05724510870677,999.31255737284,1006.36980248155,0
27,5.45712971430699,898.854327287677,904.311457001984,0
28,4.23450210408187,808.630880954747,812.865383058828,0
