"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,3781.954317564,11103.757876146,14885.71219371,35.074914
2,3159.85035897557,7289.50051430751,10449.3508732831,28.0599312
3,2686.10570964484,7974.80129183354,10660.9070014784,22.44794496
4,2318.14385008988,8206.85591963771,10524.9997697276,17.958355968
5,2025.22295097131,8097.39571574553,10122.6186667168,14.3666847744
6,660.430399911469,7741.76742048682,8402.19782039829,11.49334781952
7,620.097367505608,7234.21639185808,7854.31375936369,9.194678255616
8,557.191525640003,6647.198309558,7204.389835198,7.3557426044928
9,483.731102731825,6037.54014334232,6521.27124607414,5.88459408359424
10,408.045519061788,5428.78694500068,5836.83246406247,4.70767526687539
11,335.853983971402,4856.42065104131,5192.27463501271,3.76614021350032
12,270.749473360289,4328.23440223842,4598.98387559871,3.01291217080025
13,214.395099958092,3851.35913058302,4065.75423054112,2.4103297366402
14,167.233939755854,3428.42928174954,3595.6632215054,1.92826378931216
15,128.796440953542,3054.81161828161,3183.60805923515,1.54261103144973
16,98.2856700165399,2723.90533239391,2822.19100241045,1.23408882515978
17,74.4636587531699,2432.64888698149,2507.11254573466,0.987217911458741
18,56.1995850024989,2176.00687702943,2232.20646203192,0.789731812520685
19,42.3803368026729,1949.47429239985,1991.85462920252,0.631751438530571
20,31.9915963083128,1748.38209689481,1780.37369320312,0.505373943100453
21,24.2167548012605,1569.45660248763,1593.67335728889,0.404277389472918
22,18.428633358064,1409.68356316229,1428.11219652036,0.323404500509736
23,14.1064889471381,1266.80395472144,1280.91044366858,0.258709672302754
24,10.8634189490101,1138.8267723934,1149.69019134241,0.206956595958019
25,8.40951095975388,1024.04466208406,1032.45417304382,0.165556363738917
26,6.54118340405693,920.970534070617,927.511717474674,0.132437960952994
27,5.10790226342525,828.410622952751,833.518525216177,0.105944665038954
28,4.00327995244031,745.2461323617,749.24941231414,0.0847511692980525
