"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,4695.043690843,5475.296182616,10170.339873459,44.305604
2,3797.61069288886,3929.24000302991,7726.85069591877,35.4444832
3,3122.37551090737,5163.08133688251,8285.45684778987,28.35558656
4,2602.11854449316,5572.09925597974,8174.2178004729,22.684469248
5,2189.72170322633,5448.86986257357,7638.5915657999,18.1475753984
6,434.002269211262,5081.69323141586,5515.69550062713,14.51806031872
7,437.492991419924,4569.01614285505,5006.50913427497,11.614448254976
8,397.076419419746,4018.1906397056,4415.26705912534,9.2915586039808
9,336.379830143282,3535.36952525572,3871.749355399,7.43324688318464
10,272.955829205442,3138.40153100698,3411.35736021242,5.94659750654771
11,215.837733227186,2793.33016669079,3009.16789991798,4.75727800523817
12,167.8254294274,2493.35952080024,2661.18495022764,3.80582240419054
13,129.856140285946,2227.54627569228,2357.40241597822,3.04465792335243
14,100.985293852412,1991.56671354137,2092.55200739379,2.43572633868194
15,78.941942166174,1780.59199590602,1859.5339380722,1.94858107094556
16,61.8107889764743,1595.87506878396,1657.68585776043,1.55886485675644
17,48.5132508535926,1431.71541140296,1480.22866225655,1.24709188540516
18,38.115609589305,1284.43596923429,1322.5515788236,0.997673508324125
19,29.9889970139002,1152.98725434609,1182.97625135999,0.7981388066593
20,23.6391641005061,1035.47506795055,1059.11423205105,0.63851104532744
21,18.6896175584489,929.933383269776,948.623000828225,0.510808836261952
22,14.7825909221435,835.470386476268,850.252977398411,0.408647069009562
23,11.6916006677035,750.64724385973,762.338844527433,0.326917655207649
24,9.2561278252755,674.793259503874,684.049387329149,0.261534124166119
25,7.33339370182727,606.694305510172,614.027699211999,0.209227299332896
26,5.81229265509558,545.520429211653,551.332721866749,0.167381839466316
27,4.6120961182735,490.562016488053,495.174112606326,0.133905471573053
28,3.66302660923091,441.234259414661,444.897286023892,0.107124377258443
