"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,325.265432261,17773.571725579,18098.83715784,0
2,505.765269681911,11237.3000567236,11743.0653264055,0
3,645.481789527381,10946.9798727123,11592.4616622397,0
4,745.865220428227,10405.6684933449,11151.5337137731,0
5,810.563363659472,9700.91419052577,10511.4775541852,0
6,844.253398164166,8900.42105283166,9744.67445099582,0
7,716.052471476788,8070.74892511527,8786.80139659206,0
8,594.598231548663,7257.01532657197,7851.61355812063,0
9,484.419641812618,6491.16258325024,6975.58222506286,0
10,387.647642579335,5778.36969499988,6166.01733757921,0
11,305.107950925085,5136.30872526993,5441.41667619502,0
12,236.645438145424,4561.91424530963,4798.55968345505,0
13,181.157850920884,4053.5030680287,4234.66091894958,0
14,137.133187991857,3607.41987432282,3744.55306231468,0
15,102.811217703447,3215.80450804414,3318.61572574758,0
16,76.5789015560313,2870.42863037944,2947.00753193548,0
17,56.7628552400338,2566.38502159448,2623.14787683451,0
18,42.0030973875042,2298.04421533212,2340.04731271963,0
19,31.1186279416189,2060.56785641622,2091.68648435783,0
20,23.1234634323271,1849.36821330555,1872.49167673788,0
21,17.2634442986872,1661.07730939455,1678.34075369323,0
22,12.9813481066823,1492.71098240234,1505.69233050902,0
23,9.83695050999236,1341.94546289075,1351.78241340074,0
24,7.51231069427142,1206.75766916765,1214.26997986192,0
25,5.77594988997865,1085.407597177,1091.18354706698,0
26,4.46832452124725,976.377505208914,980.845829730161,0
27,3.47427843135437,878.405531657576,881.87981008893,0
28,2.71377475074634,790.33372111569,793.047495866436,0
