"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,4150.310597861,4792.884977729,8943.19557559,39.169461
2,3356.63573202526,3465.96335850192,6822.59909052719,31.3355688
3,2763.71313053722,4809.94001650032,7573.65314703754,25.06845504
4,2316.87853364842,5657.92188925998,7974.8004229084,20.054764032
5,1975.53257205408,6112.59840346022,8088.13097551431,16.0438112256
6,453.075597282655,6233.2657258373,6686.34132311996,12.83504898048
7,488.883990974298,6137.38862374374,6626.27261471804,10.268039184384
8,484.945570242764,5892.57566431937,6377.52123456213,8.2144313475072
9,455.659040857391,5556.75954407142,6012.41858492881,6.57154507800576
10,411.811348345601,5165.80175653514,5577.61310488074,5.25723606240461
11,361.234727330118,4755.76226445454,5116.99699178465,4.20578884992369
12,309.83047739221,4343.71821472893,4653.54869212114,3.36463107993895
13,260.902472533448,3947.3764216269,4208.27889416034,2.69170486395116
14,216.42171691195,3572.21787780003,3788.63959471198,2.15336389116093
15,177.301195602407,3226.7040135672,3404.00520916961,1.72269111292874
16,143.852345452099,2910.27503658792,3054.12738204002,1.378152890343
17,115.78301184597,2621.62804408577,2737.41105593174,1.1025223122744
18,92.6333891803981,2360.04312648817,2452.67651566857,0.882017849819517
19,73.7546902640992,2123.4564476023,2197.2111378664,0.705614279855614
20,58.5318406529122,1910.081373754,1968.61321440691,0.564491423884491
21,46.3173678351125,1718.2783805959,1764.59574843102,0.451593139107593
22,36.5761863176594,1545.98350365312,1582.55968997077,0.361274511286074
23,28.8509171710696,1391.05953157835,1419.91044874941,0.289019609028859
24,22.7414586807029,1251.59326209961,1274.33472078031,0.231215687223087
25,17.9216952328113,1126.01756688513,1143.93926211794,0.18497254977847
26,14.1231517014851,1012.95629987005,1027.07945157154,0.147978039822776
27,11.127595632038,911.328592024682,922.45618765672,0.118382431858221
28,8.76402601184969,819.969341341796,828.733367353646,0.0947059454865766
