"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,3171.655200233,9650.302533791,12821.957734024,29.383779
2,2654.18198123672,6268.07837124087,8922.26035247759,23.5070232
3,2257.60068064602,6721.01237392908,8978.61305457511,18.80561856
4,1946.04473901535,6756.01762693268,8702.06236594803,15.044494848
5,1694.03405057582,6491.32666810221,8185.36071867804,12.0355958784
6,541.581429287939,6032.21202021865,6573.79344950659,9.62847670272
7,494.213917085764,5475.40847663819,5969.62239372395,7.702781362176
8,429.51276423306,4890.02796624663,5319.54073047969,6.1622250897408
9,358.788910175503,4331.11470715953,4689.90361733503,4.92978007179264
10,290.069470162508,3823.44124145014,4113.51071161264,3.94382405743411
11,228.359385527729,3378.83862330262,3607.19800883035,3.15505924594729
12,176.088426174284,2988.02400284337,3164.11242901765,2.52404739675783
13,133.732109402351,2649.63610627484,2783.36821567719,2.01909507350988
14,100.654351834327,2355.91209285658,2456.56644469091,1.61516179177478
15,75.4515468496026,2101.01592470127,2176.46747155087,1.29203802626006
16,56.5666834036546,1877.50037722473,1934.06706062838,1.03355730045327
17,42.4883096986066,1680.4082139616,1722.89652366021,0.826787348056911
18,32.0869725996239,1506.28039914972,1538.36737174934,0.661383087911233
19,24.389947258252,1351.65815440981,1376.04810166807,0.529069040549575
20,18.6779468891995,1213.91550106012,1232.59344794932,0.423225290734402
21,14.3987463392908,1090.74807001655,1105.14681635584,0.338556280917812
22,11.1708442473926,980.340507182096,991.511351429488,0.270825864753983
23,8.71623270772653,881.228548075696,889.944780783422,0.216645364903297
24,6.8292581027728,792.285836386372,799.115094489145,0.173304031270125
25,5.36713340206091,712.445888809721,717.813022211782,0.138633417187959
26,4.22633176301054,640.771351927558,644.997683690568,0.110898888042911
27,3.33283463094994,576.359453100898,579.692287731848,0.0887128343123773
28,2.63236031231975,518.498980671168,521.131340983488,0.0709652469075264
