"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,916849.264299581,10639257.8842914,11556107.148591,510.99864293999
2,3030531.94876872,5062335.74975612,8092867.69852484,6225.81239199837
3,4487517.00481948,7058944.20815027,11546461.2129697,10115.3662005302
4,5317281.24440321,8468642.29110606,13785923.5355093,12606.88732117
5,4553890.42049391,9409000.044806,13962890.4652999,14045.7143673829
6,3925838.91126932,9975383.40312615,13901222.3143955,14699.4726431371
7,3405022.96767998,10249326.7177356,13654349.6854156,14783.7618055325
8,2951067.95740227,10297345.9306787,13248413.888081,14464.9427287535
9,2555169.97731896,10171694.7523668,12726864.7296858,13867.1535570837
10,2209929.08575183,9913677.3661496,12123606.4519014,13083.1412139071
11,1909854.95429794,9560679.25922888,11470534.2135268,12191.0995571327
12,1649287.46889276,9141107.51353866,10790394.9824314,11245.5761494582
13,1422991.61269769,8676710.78919019,10099702.4018879,10284.8934698385
14,1226913.40609332,8187090.431747,9414003.83784031,9341.32117114562
15,1057030.03239729,7685450.02683106,8742480.05922835,8432.76992114644
16,909810.801407465,7181331.70859513,8091142.51000259,7569.88947778914
17,782509.396164214,6683880.52868184,7466389.92484605,6762.79612224605
18,672648.762824586,6200500.54629698,6873149.30912156,6018.10741900979
19,577895.290243619,5736001.63185136,6313896.92209498,5337.66021647889
20,496102.380095007,5292398.240807,5788500.62090201,4718.49677914716
21,425576.840422743,4871673.62562149,5297250.46604424,4158.6658908068
22,364768.668049446,4474067.12662783,4838835.79467727,3653.36017342404
23,312482.358643055,4101201.59360864,4413683.9522517,3201.49633843942
24,267585.066215595,3753603.95857833,4021189.02479393,2800.09437451894
25,228998.100139399,3430496.30106806,3659494.40120746,2444.24602269487
26,195840.817874556,3130899.00850364,3326739.8263782,2129.39608301849
27,167392.971919134,2854067.28537929,3021460.25729843,1852.00778072138
28,143009.647449141,2598911.85848605,2741921.50593519,1608.25012166522
