"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,9511552.5348866,10639257.8842914,20150810.419178,89799.00018636
2,8509425.78573902,841688.848948791,9351114.63468781,80172.5473663822
3,7626103.50684161,1139083.07549946,8765186.58234107,71578.050288706
4,6843660.75318562,1365995.31712602,8209656.07031164,63904.8832977568
5,6147850.99449682,1533666.14393067,7681517.13842749,57054.2798082372
6,541144.014906699,1651691.2812054,2192835.2961121,50938.0610127942
7,512859.209632987,1728616.6728088,2241475.88244179,45477.5008722227
8,478387.459614821,1771798.28953136,2250185.74914618,40602.3127787204
9,441230.727452061,1787322.12381349,2228552.85126555,36249.7448488416
10,403645.297988444,1780257.33881224,2183902.63680069,32363.7722010458
11,367033.974373695,1755242.88600789,2122276.86038158,28894.3758210937
12,332243.325333824,1716134.22779368,2048377.5531275,25796.8987330724
13,299729.792255689,1666071.06847199,1965800.86072768,23031.4711888871
14,269697.04456017,1607863.78586474,1877560.83042491,20562.4974774384
15,242195.716642276,1543729.36018985,1785925.07683213,18358.197747857
16,217174.47833166,1475422.97247993,1692597.45081159,16390.1989492867
17,194511.243890961,1404534.99237824,1599046.2362692,14633.1696219232
18,174055.977866088,1332441.13681461,1506497.1146807,13064.493838453
19,155648.219867997,1260216.08751497,1415864.30738297,11663.9800989708
20,139116.659787963,1188609.49157951,1327726.15136748,10413.6014323612
21,124292.322159541,1118256.8810788,1242549.20323834,9297.26335881206
22,111015.886783334,1049599.93776905,1160615.82455238,8300.5967267474
23,99134.2791109265,983102.126995351,1082236.40610628,7410.77275764008
24,88507.7483414796,919119.076646963,1007626.82498844,6616.33791802106
25,79008.567662557,857837.334560756,936845.902223313,5907.06649320921
26,70521.4657798229,799363.988133578,869885.453913401,5273.82896513718
27,62941.1590883661,743787.693450059,806728.852538425,4708.47450007447
28,56175.2656346968,691141.454726013,747316.720360709,4203.72603366649
