"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,381.017999981,25388.153070133,25769.171070114,0
2,664.883169640368,15792.1273037138,16457.0104733542,0
3,866.569954071941,14729.7381797558,15596.3081338278,0
4,997.652745036675,13475.2220984246,14472.8748434613,0
5,1070.50341620353,12139.4952926323,13209.9987088358,0
6,1096.92102312797,10800.8461248693,11897.7671479973,0
7,881.121098186342,9535.14518424771,10416.266282434,0
8,692.947888348522,8382.94395113506,9075.89183948359,0
9,534.369232330887,7364.6523885099,7899.02162084079,0
10,404.35900437713,6466.79916758854,6871.15817196567,0
11,300.665220040923,5693.77536542035,5994.44058546128,0
12,220.26507828592,5027.26107220202,5247.52615048794,0
13,159.385003578029,4453.687412556,4613.07241613403,0
14,114.272065354128,3959.99935524273,4074.27142059686,0
15,81.4002735790127,3531.66149712167,3613.06177070068,0
16,57.9205944340722,3156.35469484997,3214.27528928404,0
17,41.2873479305265,2826.3737239095,2867.66107184003,0
18,29.6224177607584,2534.68927866138,2564.31169642214,0
19,21.4693352271738,2275.71091846978,2297.18025369696,0
20,15.7395926230113,2044.62134381479,2060.3609364378,0
21,11.6804494425549,1837.9330440053,1849.61349344785,0
22,8.78536761018251,1652.63854878549,1661.42391639567,0
23,6.68762254406079,1486.36374855004,1493.0513710941,0
24,5.14321006927576,1337.02903970092,1342.1722497702,0
25,3.98605002312288,1202.82418115716,1206.81023118028,0
26,3.10831901192813,1082.15195772,1085.26027673193,0
27,2.43469404497121,973.652717764695,976.087411809666,0
28,1.9142568385587,876.075633873749,877.989890712307,0
