"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,3372.201984018,149154.205544243,152526.40752826,0
2,3844.27104049338,82295.4052889078,86139.6763294012,0
3,4222.3846193857,80507.8331862205,84730.2178056062,0
4,4495.97826293583,76836.8396477764,81332.8179107123,0
5,4663.83746400372,71833.5646744471,76497.4021384508,0
6,4731.23721208378,65962.0516389082,70693.288850992,0
7,4185.00515213796,59687.2341000047,63872.2392521427,0
8,3636.58872473611,53348.443907493,56985.0326322291,0
9,3108.49431913426,47286.5059417562,50395.0002608905,0
10,2617.21628155648,41675.9061816639,44293.1224632204,0
11,2174.32530494127,36648.8641932312,38823.1894981724,0
12,1784.88402282621,32142.1324458174,33927.0164686436,0
13,1450.57468137618,28193.1073498935,29643.6820312696,0
14,1169.5857718493,24750.3535295586,25919.9393014079,0
15,937.530662129175,21780.1645868835,22717.6952490126,0
16,748.43206183664,19206.7682653978,19955.2003272344,0
17,595.690858026152,16975.9939777006,17571.6848357268,0
18,473.762381888185,15046.4589212428,15520.221303131,0
19,377.026421985909,13370.1900785629,13747.2165005488,0
20,300.686322191558,11908.925236016,12209.6115582075,0
21,240.473569238559,10626.9743612051,10867.4479304436,0
22,192.997750800497,9496.06454458524,9689.06229538574,0
23,155.501301047443,8493.89265238948,8649.39395343692,0
24,125.763612740202,7604.80271984189,7730.56633258209,0
25,102.073085729735,6814.53368732355,6916.60677305329,0
26,83.1071601846793,6111.35087792857,6194.45803811324,0
27,67.8510011795001,5483.70988443971,5551.56088561921,0
28,55.5506425706308,4923.65092768364,4979.20157025427,0
