"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,1820115.20800893,2164407.33441453,3984522.54242346,17171.99994774
2,1632100.93319467,252629.662463712,1884730.59565838,15331.1615533423
3,1465214.05324268,298179.173995068,1763393.22723775,13687.661034824
4,1316518.27464378,329965.05211817,1646483.32676195,12220.3437718908
5,1183620.98464575,350470.174453203,1534091.15909895,10910.3229195442
6,111113.338654797,362215.306051597,473328.644706394,9740.73630256902
7,102652.186290199,366658.168752424,469310.355042622,8696.52937093362
8,93811.2831873597,365188.609732019,458999.892919379,7764.26142236953
9,85040.6071301224,359535.15114982,444575.758279942,6931.93259789152
10,76655.2487890055,351027.429112164,427682.67790117,6188.82942339755
11,68831.8627698832,340267.592556782,409099.455326665,5525.38690920933
12,61638.959943739,327865.111162516,389504.071106255,4933.06543254209
13,55105.9958007615,314258.17401603,369364.169816791,4404.24081817358
14,49222.2886387229,299835.937950844,349058.226589567,3932.10620246537
15,43941.3655922231,284893.203053647,328834.568645871,3510.58441756108
16,39205.8981421894,269810.915027615,309016.813169804,3134.24976799854
17,34970.7345759736,254778.41498403,289749.149560004,2798.25819286909
18,31186.3054679399,239911.559032481,271097.864500421,2498.28491459353
19,27807.7904271859,225362.160543317,253169.950970503,2230.4687717491
20,24794.4907621894,211234.745496905,236029.236259094,1991.3625194176
21,22109.4735988633,197581.386489245,219690.860088108,1777.88845733603
22,19714.6639135982,184471.957840891,204186.621754489,1587.29881470961
23,17578.7442992493,171932.91736627,189511.661665519,1417.14038177274
24,15674.5065924298,160011.726084025,175686.232676454,1265.2229328467
25,13977.257594851,148710.221865943,162687.479460794,1129.59103444553
26,12464.2976563718,138025.166838679,150489.464495051,1008.49887555297
27,11116.0464923856,127951.14217632,139067.188668706,900.387796093695
28,9914.3939629367,118484.762841343,128399.15680428,803.866224352451
