"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,395523.335801407,999904.455684858,1395427.79148627,3683.00001456
2,370196.573324287,436711.92896815,806908.502292437,3288.18241299917
3,343085.560494654,407584.584916286,750670.145410941,2935.68925832566
4,315653.608282838,379056.939346885,694710.547629723,2620.98336983315
5,288845.944220554,351628.204292278,640474.148512833,2340.01395258703
6,58745.1841290828,325521.24309531,384266.427224393,2089.1644568697
7,45967.8457596636,300902.546237272,346870.391996935,1865.20602709327
8,36490.7406046336,277826.479194966,314317.219799599,1665.25594098887
9,29397.1372460134,256289.681259012,285686.818505025,1486.74050411487
10,24025.4510945859,236189.254143718,260214.705238304,1327.36192207375
11,19903.1108118976,217495.045649962,237398.15646186,1185.06872402745
12,16695.0010258299,200121.863246929,216816.864272759,1058.0293568117
13,14159.182948575,183996.557201515,198155.74015009,944.608609761489
14,12122.9501655925,169058.86100636,181181.811171952,843.346566795058
15,10462.3225013712,155233.333006936,165695.655508307,752.939814834628
16,9089.35503483473,142437.979838021,151527.334872856,672.224666684355
17,7938.45587866804,130615.473429597,138553.929308265,600.15462886329
18,6963.24558155535,119707.055780075,126670.30136163,535.811308922347
19,6129.07817288591,109654.869173854,115783.94734674,478.366315882363
20,5409.69139344999,100396.427164996,105806.118558446,427.080071585478
21,4785.1518892014,91876.8463202797,96661.9982094811,381.292288962736
22,4240.3871114848,84041.4175396393,88281.8046511241,340.413471138384
23,3763.00106261714,76841.0446700888,80604.045732706,303.917321925723
24,3343.15276629636,70228.9880089248,73572.1407752212,271.333970003071
25,2972.72760262882,64160.7601745748,67133.4877772037,242.24391953421
26,2645.17639793123,58593.9460683267,61239.1224662579,216.272649350292
27,2354.94713932078,53491.2002388721,55846.1473781928,193.085791160132
28,2097.49050195974,48816.6079750714,50914.0984770312,172.38482471054
