"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,4497.948827598,5220.301531679,9718.250359277,42.447991
2,3638.19977606837,3773.19648846969,7411.39626453806,33.9583928
3,2996.15877402044,5244.49654564196,8240.6553196624,27.16671424
4,2513.14523386517,6206.85667579609,8720.00190966126,21.733371392
5,2145.21884314755,6741.61430465192,8886.83314779947,17.3866971136
6,498.992476068762,6984.13650114623,7483.12897721499,13.90935769088
7,543.533094902836,7015.98496652531,7559.51806142814,11.127486152704
8,546.940521506859,6882.75993358696,7429.70045509382,8.9019889221632
9,523.815654292397,6632.18173128642,7155.99738557882,7.12159113773056
10,484.96075453334,6313.8307054696,6798.79146000294,5.69727291018445
11,438.136040010739,5928.73648301468,6366.87252302542,4.55781832814756
12,388.194745355806,5525.91265873153,5914.10740408733,3.64625466251805
13,338.603849510439,5122.35017268378,5460.95402219422,2.91700373001444
14,291.712403805191,4727.04449904265,5018.75690284785,2.33360298401155
15,248.847257240284,4346.1363203529,4594.98357759319,1.86688238720924
16,210.470473516544,3983.62877838806,4194.09925190461,1.49350590976739
17,177.05470753967,3641.93694323407,3818.99165077374,1.19480472781391
18,148.254455582815,3322.30780173059,3470.56225731341,0.955843782251132
19,123.639236393224,3025.14038094635,3148.77961733957,0.764675025800905
20,102.747296331242,2750.22890774315,2852.9762040744,0.611740020640724
21,85.1198272955384,2496.94671288909,2582.06654018463,0.48939201651258
22,70.3216786836976,2264.38457148484,2334.70625016854,0.391513613210064
23,57.9528519140272,2051.45406360959,2109.40691552361,0.313210890568051
24,47.6538301422144,1856.96413393876,1904.61796408098,0.250568712454441
25,39.106897196908,1679.67716745422,1718.78406465113,0.200454969963553
26,32.0349495073155,1518.34945728679,1550.3844067941,0.160363975970842
27,26.1918751696634,1371.32315323661,1397.51502840627,0.128291180776674
28,21.3665317327203,1237.59302018538,1258.9595519181,0.102632944621339
