"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,2589.0839728306,64115.5341154271,66704.6180882577,0
2,2529.40220085875,32266.9168934911,34796.3190943499,0
3,2496.20307838877,33316.046362931,35812.2494413198,0
4,2454.2253237038,31857.8240191704,34312.0493428742,0
5,2393.12073796565,29390.4260087189,31783.5467466846,0
6,2308.53100895588,26400.2515570639,28708.7825660198,0
7,2064.16293100577,23479.3948143468,25543.5577453526,0
8,1785.63202879165,20834.5869665954,22620.218995387,0
9,1512.69955736617,18416.4935042687,19929.1930616349,0
10,1263.69933968898,16160.972426407,17424.671766096,0
11,1045.86810241636,14200.4505063363,15246.3186087526,0
12,861.323868785702,12503.7892646672,13365.1131334529,0
13,706.75995460612,11013.2908820776,11720.0508366837,0
14,578.451873775849,9742.84925357938,10321.3011273552,0
15,472.727524681016,8634.86740984919,9107.59493453021,0
16,386.400597885458,7645.64480149155,8032.04539937701,0
17,315.946590080286,6779.06020909259,7095.00679917288,0
18,258.616974421459,6031.75757029243,6290.37454471388,0
19,212.209258731138,5384.34471837529,5596.55397710643,0
20,174.338460706357,4808.28953691184,4982.6279976182,0
21,143.380767099883,4295.66308774728,4439.04385484717,0
22,118.062658870612,3832.50790681723,3950.57056568785,0
23,97.3867404198332,3424.13203065282,3521.51877107265,0
24,80.4463838930793,3065.70326787898,3146.14965177206,0
25,66.4706508117324,2746.96738281423,2813.43803362597,0
26,54.9399612415197,2461.61301954269,2516.55298078421,0
27,45.4392519854756,2207.16789402024,2252.60714600572,0
28,37.6650409687137,1979.88164936482,2017.54669033353,0
