"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,4866.5189496567,134555.717165557,139422.236115214,0
2,4909.63909455302,71627.92909242,76537.568186973,0
3,5050.02986114285,78415.0072325428,83465.0370936856,0
4,5218.84980227458,81425.4269250007,86644.2767272753,0
5,5370.10256300299,81450.1229351827,86820.2254981857,0
6,5465.49001019592,78594.1425064674,84059.6325166633,0
7,5157.69502539227,74278.8722121966,79436.5672375888,0
8,4745.4781134877,69012.9773069508,73758.4554204385,0
9,4273.22515455559,63323.7480309663,67596.9731855219,0
10,3775.85405871109,57454.5050652611,61230.3591239722,0
11,3281.99523281032,51764.2109525709,55046.2061853812,0
12,2815.44510643284,46337.0306269507,49152.4757333835,0
13,2388.08709737991,41345.3546680274,43733.4417654073,0
14,2005.94696867393,36775.441738259,38781.3887069329,0
15,1671.75524689272,32715.9389539423,34387.694200835,0
16,1384.89405176178,29102.9016648072,30487.7957165689,0
17,1141.6276692774,25886.5006172235,27028.1282865009,0
18,938.016024921507,23039.8653441674,23977.8813690889,0
19,768.811990616693,20516.7318085758,21285.5437991925,0
20,629.373121391276,18284.2038732284,18913.5769946196,0
21,514.790272829294,16315.8883649167,16830.678637746,0
22,420.986163163165,14578.3308626401,14999.3170258033,0
23,344.428206132993,13037.9729185217,13382.4011246547,0
24,281.963773332648,11666.4823507868,11948.4461241194,0
25,231.018899012883,10443.0558777564,10674.0747767693,0
26,189.434050969582,9350.41724432996,9539.85129529954,0
27,155.452518517937,8377.89482512938,8533.34734364732,0
28,127.632900246906,7511.0441628859,7638.67706313281,0
