"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,94948.1693820601,611993.469209025,706941.638591085,849.99999234
2,99768.2676836202,372507.640367829,472275.908051449,758.879993161152
3,99657.7945894063,337462.748150239,437120.542739645,677.528057894277
4,96450.4652729156,304991.134987042,401441.600259958,604.89705008801
5,91405.3455656006,275317.828260639,366723.173826239,540.052086318576
6,38178.8595069428,248416.506513781,286595.366020724,482.158502665224
7,27362.6316419231,224162.90077278,251525.532414703,430.471111179512
8,19737.0408590648,202351.892361361,222088.933220426,384.324608061069
9,14366.434855387,182772.548196044,197138.983051431,343.125010076922
10,10583.5352151038,165193.817169315,175777.352384419,306.342008996676
11,7914.17015522265,149401.037545974,157315.207701197,273.502145632232
12,6023.48072612321,135178.122524709,141201.603250832,244.182715620457
13,4674.70087941788,122352.855833364,127027.556712782,218.003644585008
14,3702.84830970437,110774.160661044,114477.008970749,194.631257710384
15,2992.46458782272,100311.616170718,103304.08075854,173.764647605028
16,2463.99362042429,90847.5581837427,93311.551804167,155.135167457168
17,2062.47696973669,82280.3537661518,84342.8307358885,138.502972346069
18,1750.90100208201,74522.736035093,76273.637037175,123.653931362741
19,1503.7130158732,67496.0055364547,68999.7185523279,110.396870785245
20,1303.48157159618,61130.1478427082,62433.6294143044,98.5611128159123
21,1138.11292776897,55361.8769804622,56499.9899082311,87.9942781929768
22,999.274000761484,50134.2690748126,51133.5430755741,78.5603243864035
23,881.080806619319,45396.1852191764,46277.2660257957,70.1377941206811
24,779.280842447346,41102.1777839419,41881.4586263892,62.618251675224
25,690.810355708248,37211.0550138523,37901.8653695606,55.9048868305586
26,613.389859935184,33685.5738292724,34298.9636892076,49.911268486823
27,545.303134578002,30491.4792348415,31036.7823694195,44.5602319080635
28,485.212999928647,27598.2293109752,28083.4423109038,39.7828852661722
