"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,3747.167258112,5355.758988389,9102.926246501,35.270341
2,3046.01347304469,3759.21241550851,6805.2258885532,28.2162728
3,2520.40573789334,4863.75143329896,7384.1571711923,22.57301824
4,2121.54926344916,5494.40135610113,7615.95061955029,18.058414592
5,1813.43903464389,5752.66825122093,7566.10728586482,14.4467316736
6,438.667020440202,5730.50799838975,6169.17501882995,11.55738533888
7,455.502513767082,5513.71126430658,5969.21377807366,9.245908271104
8,437.933458416866,5171.84048255552,5609.77394097239,7.3967266168832
9,399.478382375529,4766.98512496796,5166.46350734349,5.91738129350656
10,350.380053172242,4340.72884383794,4691.10889701018,4.73390503480525
11,298.034744424535,3924.03498340649,4222.06972783102,3.7871240278442
12,247.342328766277,3525.8269052231,3773.16923398938,3.02969922227536
13,201.206011121117,3158.6457859816,3359.85179710271,2.42366402488805
14,161.123981836512,2825.14374478261,2986.26772661912,1.93885494056566
15,127.452823269032,2526.81461143939,2654.26743470842,1.55102293137743
16,99.8894984792196,2260.29236781993,2360.18186629915,1.24076953016236
17,77.708177537793,2022.80298099531,2100.5111585331,0.992576573714568
18,60.1857447223421,1812.03809849642,1872.22384321876,0.794030019868419
19,46.5003608172288,1624.75342034599,1671.25378116322,0.635199025595327
20,35.9131503175243,1458.13948062658,1494.05263094411,0.508139229023248
21,27.7543668536337,1309.45668941043,1337.21105626407,0.406495390685373
22,21.4895088584433,1176.42568891242,1197.91519777086,0.325183519025047
23,16.683747387992,1057.17196025552,1073.85570764351,0.260136580804084
24,12.9865526749453,950.270959038607,963.257511713552,0.20810107743261
25,10.1336393469632,854.398253072126,864.531892419089,0.166474312435235
26,7.92362575176195,768.399606629466,776.323232381228,0.133174210545637
27,6.20679186173049,691.160223343166,697.367015204896,0.106535177079368
28,4.87138652338324,621.808743849648,626.680130373031,0.0852247887096937
