"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,1571133.42708749,2358361.76728197,3929495.19436946,14778.00012038
2,1423228.11061007,572569.316320053,1995797.42693012,13193.7985074753
3,1287714.95850164,577135.98994209,1864850.94844373,11779.4233074739
4,1163988.46824784,573564.500988882,1737552.96923672,10516.6691289127
5,1051346.32957369,563801.379026691,1615147.70860038,9389.28219829327
6,128483.786635511,549227.380906821,677711.167542333,8382.75114663623
7,111259.432071723,531026.709593646,642286.141665369,7484.12022371683
8,96803.9221646681,510207.01808646,607010.940251128,6681.82253573438
9,84571.8426365291,487606.332088392,572178.174724921,5965.53115990366
10,74133.8916939878,463985.88068012,538119.772374108,5326.02621956199
11,65166.6457542146,439869.641640173,505036.287394388,4755.07620882494
12,57419.5088172608,415567.7377456,472987.246562861,4245.33203923891
13,50692.1990568545,391394.46391069,442086.662967545,3790.2324446325
14,44825.2142743973,367594.308068991,412419.522343388,3383.91952656789
15,39689.1853626122,344389.803489492,384078.988852104,3021.16335331981
16,35176.7554162769,321936.144486218,357112.899902495,2697.29464184393
17,31200.5496758134,300340.679536606,331541.229212419,2408.14465623826
18,27691.2852789857,279703.111152328,307394.396431314,2149.99154908952
19,24590.7104207491,260074.343737547,284665.054158296,1919.51245502712
20,21848.875795985,241449.7152227,263298.591018685,1713.74071984822
21,19421.3994248955,223866.149600634,243287.549025529,1530.02771468049
22,17271.2973411267,207313.424686164,224584.72202729,1366.00874366674
23,15365.7197865211,191764.051476122,207129.771262643,1219.57260634566
24,13675.1007980143,177191.81943897,190866.920236985,1088.83442294541
25,12173.9872665005,163567.851512473,175741.838778973,972.111372805662
26,10841.1444882276,150856.082072804,161697.226561032,867.901033640895
27,9656.62673245375,139014.867635883,148671.494368336,774.862042834591
28,8603.44581812507,128005.059757676,136608.505575801,691.796831842723
