"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,4666.060421654,5644.980847483,10311.041269137,44.013427
2,3777.18954787886,4027.72306498011,7804.91261285898,35.2107416
3,3106.85658111179,5160.32142414073,8267.17800525252,28.16859328
4,2588.64924329159,5508.4515194082,8097.10076269979,22.534874624
5,2177.94222617623,5415.10348438818,7593.04571056442,18.0278996992
6,433.632365337201,5070.96667137235,5504.59903670955,14.42231975936
7,436.549933062831,4641.83783333319,5078.38776639602,11.537855807488
8,398.675844048773,4207.26551601404,4605.94136006281,9.2302846459904
9,343.322099419502,3784.26356852955,4127.58566794905,7.38422771679232
10,285.035921328566,3375.7315822291,3660.76750355766,5.90738217343386
11,230.907926781956,3008.85043581899,3239.75836260094,4.72590573874709
12,184.386371071455,2683.66003606156,2868.04640713301,3.78072459099767
13,145.786615927562,2393.10088714769,2538.88750307526,3.02457967279814
14,114.370645619038,2139.09239332301,2253.46303894205,2.41966373823851
15,89.2882982507262,1913.97058876804,2003.25888701876,1.93573099059081
16,69.6511889443891,1711.46583768902,1781.11702663341,1.54858479247265
17,54.2930862391001,1531.37259567666,1585.66568191576,1.23886783397812
18,42.3212050664421,1372.67561160767,1414.99681667411,0.991094267182493
19,33.0655785473731,1232.39111886551,1265.45669741289,0.792875413745995
20,25.8637435562364,1106.63419513925,1132.49793869549,0.634300330996796
21,20.2514693230023,993.833588205854,1014.08505752886,0.507440264797437
22,15.8957800682205,892.018662140122,907.914442208342,0.405952211837949
23,12.5060763722847,801.069121157775,813.57519753006,0.32476176947036
24,9.85163332264338,719.993645750604,729.845279073247,0.259809415576288
25,7.75850377363957,647.32347502542,655.081978799059,0.20784753246103
26,6.11153804960806,582.002676837697,588.114214887305,0.166278025968824
27,4.8168151426122,523.367031151365,528.183846293977,0.133022420775059
28,3.80995714579209,470.704495651334,474.514452797126,0.106417936620047
