"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,3236.3550111874,87677.024077509,90913.3790886964,0
2,3226.64289329985,45067.3831988874,48294.0260921873,0
3,3262.14364620569,47738.5977976361,51000.7414438418,0
4,3289.20815119802,47126.2484616418,50415.4566128398,0
5,3282.18610519818,44432.3771849864,47714.5632901846,0
6,3235.83365902087,40853.4509249542,44089.2845839751,0
7,2929.88375327616,36542.4187922186,39472.3025454948,0
8,2567.5013524129,31987.1885855568,34554.6899379697,0
9,2190.86483500706,27922.372531704,30113.2373667111,0
10,1835.31241128104,24541.6130526321,26376.9254639132,0
11,1517.16338130058,21600.7532398446,23117.9166211452,0
12,1241.91109571206,19074.1259429566,20316.0370386686,0
13,1011.87521014761,16861.7035707105,17873.5787808581,0
14,825.011950212047,14924.227384807,15749.239335019,0
15,673.602721591026,13210.3612542274,13883.9639758184,0
16,550.504448557082,11741.9519799253,12292.4564284823,0
17,450.552603655439,10458.0852559785,10908.6378596339,0
18,369.026318041519,9319.26747716314,9688.29379520466,0
19,302.650173098411,8316.61462951344,8619.26480261185,0
20,248.625863181455,7430.67823142772,7679.30409460918,0
21,204.684841560345,6640.60033330234,6845.28517486268,0
22,168.692383953551,5940.32548035311,6109.01786430666,0
23,139.09389215636,5315.10171566107,5454.19560781743,0
24,114.841093840369,4762.06297764178,4876.90407148215,0
25,94.9063441316567,4268.63357836847,4363.53992250013,0
26,78.4870206873961,3827.74900799201,3906.23602867941,0
27,64.9770305231612,3433.51513376448,3498.49216428765,0
28,53.8524076974523,3081.87431695885,3135.7267246563,0
