"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,321.162093716,14205.162432785,14526.324526501,0
2,445.28113466346,9103.27674506305,9548.55787972651,0
3,552.512890046081,9254.82966594616,9807.34255599224,0
4,637.204302300323,9076.21924766849,9713.42354996881,0
5,697.473575993837,8663.96426157017,9361.43783756401,0
6,733.982926852385,8097.53854900064,8831.52147585303,0
7,649.260039441603,7447.80889060891,8097.06893005051,0
8,558.407202886767,6766.53246374513,7324.9396666319,0
9,468.725987146866,6098.2563341181,6566.98232126496,0
10,385.167166395812,5467.65426968619,5852.821436082,0
11,310.723582033792,4890.99704820834,5201.72063024213,0
12,246.754430269082,4366.14350227392,4612.89793254301,0
13,193.379200885611,3896.49849142383,4089.87769230945,0
14,149.998282853549,3478.41735265418,3628.41563550773,0
15,115.443145059359,3108.56836254992,3224.01150760927,0
16,88.3634071723698,2780.61381200187,2868.97721917424,0
17,67.3532389480957,2489.56715027582,2556.92038922391,0
18,51.2591069121495,2231.44292103504,2282.70202794719,0
19,39.0144404334729,2001.96831245539,2040.98275288886,0
20,29.7511236456115,1797.5650937893,1827.31621743491,0
21,22.7478850492673,1614.97308849095,1637.72097354022,0
22,17.4572397540634,1451.48752950093,1468.94476925499,0
23,13.4545530164622,1304.86610259731,1318.32065561377,0
24,10.4110329581114,1173.32731449255,1183.73834745066,0
25,8.08533179143635,1055.25815106743,1063.34348285887,0
26,6.29815793650702,949.249727254964,955.547885191471,0
27,4.91882963688942,853.98531916537,858.904148802259,0
28,3.85148757688698,768.385087863469,772.236575440356,0
