"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,139996.860538285,425964.353841535,565961.214379819,1297.00000506
2,133140.869780623,206251.235723323,339392.105503946,1157.96160451757
3,124773.133066941,190289.170001446,315062.303068387,1033.82812051328
4,115701.074964704,175000.250768664,290701.325733368,923.001745994261
5,106461.071796194,160615.861087977,267076.932884172,824.055958823676
6,25383.8892898666,147221.22330809,172605.112597957,735.717160037778
7,19339.9354900643,134840.966368241,154180.901858305,656.848280481728
8,14936.2712996285,123443.191836031,138379.463135659,586.434144814087
9,11708.8811990852,112986.295528242,124695.176727327,523.568404490017
10,9324.96560943537,103404.253643753,112729.219253188,467.441871528687
11,7546.25939040539,94631.8793097673,102178.138700173,417.332102900812
12,6202.94229066857,86585.4792757643,92788.4215664329,372.594101469845
13,5173.16341724476,79205.5366012936,84378.7000185384,332.647796534448
14,4370.93389412657,72435.7524372952,76806.6863314218,296.984187625899
15,3734.70672425555,66227.691803737,69962.3985279926,265.144121255832
16,3221.07867456067,60532.6477304355,63753.7264049961,236.717670386828
17,2798.98985284406,55308.1520090063,58107.1418618503,211.338856799694
18,2446.9382432418,50518.5399512188,52965.4781944606,188.68093928271
19,2149.31975906729,46129.2408509876,48278.5606100549,168.452206980317
20,1894.91704936863,42108.6214716907,44003.5385210593,150.392223742442
21,1675.37889042036,38426.5485478097,40101.9274382301,134.268475122084
22,1484.53514070488,35055.0757069618,36539.6108476667,119.873374852705
23,1317.64532079238,31968.605259534,33286.2505803264,107.021592265136
24,1170.95419893964,29144.6286155604,30315.5828145,95.547666235631
25,1041.53544250871,26562.2103238687,27603.7457663774,85.3038749457066
26,927.026342123882,24202.1017036644,25129.1280457883,76.1583340278294
27,825.51707052955,22045.7312134613,22871.2482839909,67.9932986114175
28,735.417212652166,20076.790316401,20812.2075290532,60.7036474087267
