"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,1028741.48173111,1220407.36876376,2249148.85049488,9705.9999234
2,922398.288620849,141282.917023377,1063681.20564423,8665.51673161152
3,828060.41950348,167993.816612342,996054.236115822,7736.57333798277
4,744051.949475931,187231.087776186,931283.037252117,6907.21267615102
5,669023.203626665,200533.478764843,869556.682391508,6166.75947726763
6,62949.9966247306,208788.110547254,271738.107171984,5505.68286130454
7,58380.7155132433,213070.137161886,271450.852675129,4915.47365857269
8,53582.2243910576,214059.762538162,267641.98692922,4388.5348823737
9,48811.3673376748,212496.862840369,261308.230178044,3918.08394298324
10,44228.3339248105,208944.843443619,253173.177368429,3498.06534429544
11,39915.6558889172,203777.66514509,243693.321034007,3123.07273938697
12,35919.4534435428,197364.016714481,233283.470158024,2788.27934172468
13,32251.2320699407,190074.810653815,222326.042723755,2489.3757962918
14,28912.8135573992,182176.671267171,211089.484824571,2222.51471092932
15,25889.3694302941,173857.179442205,199746.548872499,1984.26113391769
16,23160.6916123275,165302.06184256,188462.753454887,1771.54834036172
17,20706.7003230477,156641.053547073,177347.753870121,1581.63835827494
18,18504.8234700496,147986.138495343,166490.961965392,1412.08672626787
19,16531.2864858773,139441.821479875,155973.107965752,1260.71102921195
20,14764.2892508185,131081.462383873,145845.751634692,1125.56280688043
21,13184.0271173408,122958.544469889,136142.57158723,1004.90247398285
22,11771.4523820526,115113.495857457,126884.94823951,897.176928771888
23,10509.655668137,107575.821656039,118085.477324176,800.999562007541
24,9383.09019014597,100365.93412601,109749.024316156,715.132408960333
25,8377.26997394002,93496.7206268606,101873.990600801,638.470214719785
26,7479.25843734635,86974.8840955488,94454.1425328952,570.026207701824
27,6677.5034309834,80802.0863998557,87479.5898308391,508.919398236189
28,5961.68959469641,74975.9210556345,80937.6106503309,454.363238745269
