"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,4264.632955369,6401.459697842,10666.092653211,40.112918
2,3471.24720292708,4465.97781418693,7937.22501711401,32.0903344
3,2875.79283750381,5680.65110730073,8556.44394480454,25.67226752
4,2422.93157833993,6353.44743405033,8776.37901239026,20.537814016
5,2072.13363970072,6607.84675647007,8679.98039617079,16.4302512128
6,507.453967696453,6548.21497177708,7055.66893947354,13.14420097024
7,522.165148402423,6270.72286290392,6792.88801130634,10.515360776192
8,498.395249157028,5858.53926165696,6356.93451081399,8.4122886209536
9,451.793744874794,5378.59012768259,5830.38387255739,6.72983089676288
10,394.062652476796,4888.15207671948,5282.21472919627,5.38386471741031
11,333.524517493749,4413.74005303809,4747.26457053184,4.30709177392825
12,275.556007706647,3962.25482273223,4237.81083043887,3.4456734191426
13,223.253258530733,3544.2499721506,3767.50323068133,2.75653873531408
14,178.058822731388,3163.16475244275,3341.22357517414,2.20523098825126
15,140.270095762731,2821.72383812607,2961.9939338888,1.76418479060101
16,109.339177594517,2517.90682522699,2627.24600282151,1.41134783248081
17,84.4420392236895,2248.38477175099,2332.82681097468,1.12907826598465
18,64.7839799916257,2010.49134770168,2075.2753276933,0.903262612787717
19,49.4971686123413,1800.13304724892,1849.63021586126,0.722610090230174
20,37.7551114291894,1612.81031708328,1650.56542851247,0.578088072184139
21,28.8021447265337,1446.65575071406,1475.45789544059,0.462470457747311
22,22.0154882874301,1298.64986267939,1320.66535096682,0.369976366197849
23,16.8849521628031,1166.38471646557,1183.26966862837,0.295981092958279
24,12.9944041269556,1048.02913090333,1061.02353503029,0.236784874366623
25,10.0333580599809,942.037948030502,952.071306090483,0.189427899493299
26,7.78221907774051,847.017790111781,854.800009189522,0.151542319594639
27,6.05720854818988,761.73929410788,767.79650265607,0.121233855675711
28,4.72959313803747,685.186302038342,689.91589517638,0.096987084540569
