"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,391.55899872144,27095.430594409,27486.9895931305,0
2,520.946219977799,15094.4172578363,15615.3634778141,0
3,608.600693133455,13530.9924538706,14139.5931470041,0
4,660.234346955523,11871.6409730048,12531.8753199603,0
5,682.086303786182,10227.5931075263,10909.6794113125,0
6,680.366763165587,8677.41831294479,9357.78507611037,0
7,549.661367376076,7288.52577667461,7838.18714405069,0
8,434.035784847771,6088.5598078924,6522.59559274017,0
9,335.398008516005,5094.53860308333,5429.93661159933,0
10,254.090705159261,4288.66760939637,4542.75831455563,0
11,189.296124263027,3647.20556551959,3836.50168978261,0
12,139.189230533075,3128.7427838879,3267.93201442097,0
13,101.524069911569,2711.17571547275,2812.69978538432,0
14,73.9130273705672,2369.91542559666,2443.82845296723,0
15,54.0234112008083,2087.87004171659,2141.8934529174,0
16,39.83966553025,1849.7362331435,1889.57589867375,0
17,29.7243787338551,1645.65050086404,1675.3748795979,0
18,22.5226061138746,1468.9791099687,1491.50171608257,0
19,17.343948529768,1314.30506754496,1331.64901607473,0
20,13.5715437013581,1177.86722948894,1191.4387731903,0
21,10.767294893757,1056.6858496484,1067.45314454216,0
22,8.64338960027468,948.562582411715,957.20597201199,0
23,7.00421456604344,851.810718386861,858.814932952904,0
24,5.71559713617045,765.193528526488,770.909125662659,0
25,4.68761728791839,687.581868953,692.269486240918,0
26,3.85808904539431,618.016986128198,621.875075173592,0
27,3.18302828471453,555.572666484471,558.755694769186,0
28,2.63180102222566,499.5514628293,502.183263851526,0
