"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,3567.333034308,12029.550422632,15596.88345694,32.941688
2,3003.11235531779,7781.17887213712,10784.2912274549,26.3533504
3,2569.29539983251,8222.07570574984,10791.3711055823,21.08268032
4,2227.25631757522,8219.70726811614,10446.9635856914,16.866144256
5,1949.66790675476,7896.85566223523,9846.52356898998,13.4929154048
6,660.964374094073,7358.91911232683,8019.8834864209,10.79433232384
7,599.064761796429,6712.19203326518,7311.25679506161,8.635465859072
8,520.088939018422,6033.06127660266,6553.15021562108,6.9083726872576
9,435.983204506271,5376.32858949828,5812.31179400455,5.52669814980608
10,354.641480391955,4756.7298792359,5111.37135962786,4.42135851984487
11,281.125477387609,4202.85625253408,4483.98172992169,3.53708681587589
12,218.176031553661,3712.58934333994,3930.7653748936,2.82966945270072
13,166.418938053726,3284.85291530104,3451.27185335477,2.26373556216057
14,125.278284977477,2915.37765458711,3040.65593956459,1.81098844972846
15,93.3952447405879,2594.72688376314,2688.12212850373,1.44879075978277
16,69.3295858503609,2313.7523903097,2383.08197616006,1.15903260782621
17,51.386027400115,2067.82899975022,2119.21502715033,0.927153254772447
18,38.1949805672067,1851.46993039176,1889.66491095897,0.741664343203736
19,28.5613941759351,1660.29489157078,1688.85628574671,0.593284869732602
20,21.5074836082302,1490.19563321494,1511.70311682317,0.474590614850335
21,16.3199415525288,1338.47821618488,1354.7981577374,0.379642669474336
22,12.4967613113049,1202.70321735905,1215.19997867036,0.303690279528709
23,9.64626202805492,1081.0794103324,1090.72567236046,0.24293314028143
24,7.49719254328086,972.003025395168,979.500217938449,0.194331246751076
25,5.85578938629275,874.086165244897,879.94195463119,0.155452785980861
26,4.59237936228188,786.107224849392,790.699604211674,0.124352460416032
27,3.61200089457538,707.079686400509,710.691687295085,0.0994741542517271
28,2.84855580602727,636.060734628502,638.909290434529,0.0795730726275252
