"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,2213.50698697467,109704.088320895,111917.59530787,0
2,2615.67090607311,60847.3412361334,63463.0121422065,0
3,2920.512073269,58182.7536240296,61103.2656972985,0
4,3130.18489381204,54489.6018290825,57619.7867228945,0
5,3250.75674517098,50108.0896740073,53358.8464191783,0
6,3291.11130189899,45318.7676434311,48609.8789453301,0
7,2858.34987499293,40458.1475382044,43316.4974131974,0
8,2440.6021762556,35755.2299171144,38195.83209337,0
9,2051.40341814381,31389.3918661456,33440.7952842895,0
10,1697.7716057078,27357.691406272,29055.4630119798,0
11,1385.40365234845,23794.2797091346,25179.6833614831,0
12,1116.12329105746,20661.7289167864,21777.8522078438,0
13,889.074324731923,17954.2057190969,18843.2800438288,0
14,701.615573976487,15649.7828013604,16351.3983753369,0
15,549.386083488577,13688.8195067296,14238.2055902182,0
16,427.971045735828,12008.475443143,12436.4464888789,0
17,332.33644845013,10578.5401715779,10910.876620028,0
18,258.005853885935,9356.04555029288,9614.05140417882,0
19,200.792016740733,8306.4252273797,8507.21724412043,0
20,156.882802558377,7395.14160317924,7552.02440573761,0
21,123.247400428756,6599.77543694731,6723.02283737607,0
22,97.5173099059899,5899.99803022544,5997.51534013143,0
23,77.7352817475946,5281.96317338925,5359.69845513685,0
24,62.4168074260894,4733.82558430523,4796.24239173132,0
25,50.4327111425009,4245.99041868819,4296.4231298307,0
26,40.9743526540705,3810.42010358335,3851.39445623742,0
27,33.444212653088,3421.36729706462,3454.81150971771,0
28,27.4085306449079,3073.28042026092,3100.68895090583,0
