"model_time","cost_drugs","cost_healthcare","cost_total","count_drug_dosis_dia"
1,109241.180791741,409372.437328956,518613.618120697,1005.00000826
2,106146.666444763,216294.771226206,322441.437670969,897.264007374528
3,100937.89754768,197942.813835539,298880.711383219,801.077305783979
4,94552.585453919,180676.984251037,275229.569704956,715.201818603936
5,87626.2129112562,164676.67895812,252302.891869376,638.532183649594
6,24774.4230301225,149958.949237681,174733.372267804,570.081533562358
7,18452.9764782057,136514.794590656,154967.771068862,508.968793164473
8,13910.579684455,124279.375990765,138189.95567522,454.407338537242
9,10637.4627590706,113165.135445719,123802.598204789,405.694871846049
10,8265.22932838644,103048.344643418,111313.573971804,362.204381584153
11,6531.79533732027,93849.2491998626,100381.044537183,323.376071878332
12,5252.42059168939,85474.6142629947,90727.0348546841,288.710156972975
13,4295.24154124981,77845.3327138499,82140.5742550997,257.760428145472
14,3567.55506498904,70895.3435290525,74462.8985940415,230.128510248277
15,3004.21587260891,64560.0820883632,67564.2979609721,205.458733949662
16,2560.25069865363,58779.1930506155,61339.4437492691,183.433557670258
17,2203.36794081899,53505.4320569189,55708.7999977379,163.766758619388
18,1911.50690858327,48695.9413194713,50607.4482280546,146.20853223003
19,1668.97448364024,44311.1479271025,45980.1224107428,130.53280822723
20,1464.51650422014,40313.0143690613,41777.5308732814,116.537754423795
21,1290.07867560892,36668.3363980777,37958.4150736866,104.043178037655
22,1139.90574180403,33346.052368014,34485.9581098181,92.8882056265619
23,1009.55877463002,30318.5576581529,31328.1164327829,82.9292117682113
24,895.703567567274,27560.4577239951,28456.1612915624,74.0379698165927
25,795.729164489886,25048.335835411,25844.0649999009,66.1000009246913
26,707.618605235391,22760.5376363345,23468.1562415699,59.0131000764557
27,629.722581343373,20677.9069599573,21307.6295413007,52.6860201500071
28,560.729097693407,18782.587738442,19343.3168361354,47.0372970687981
