"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,191432.030775828,848308.771594384,1039740.80237021,0
2,228515.560020172,254993.483855191,483509.043875363,2.55650098123401
3,101906.564417946,115000.042492961,216906.606910907,16.5047552928508
4,62395.8921962766,70668.7104892249,133064.602685502,27.5418604856508
5,41663.4448681585,47206.9169514494,88870.3618196079,35.2703615993411
6,2910.87255747051,32081.0084340616,34991.8809915321,40.5779762358109
7,1970.43179633148,21872.1170608726,23842.5488572041,44.2105150923092
8,1342.24244518569,14919.8866304783,16262.129075664,46.6951893608175
9,915.364448336533,10178.0992460083,11093.4636943449,48.393846489823
10,624.448258730332,6943.19516290242,7567.64342163275,49.5548771879235
11,426.035193252164,4736.39896364087,5162.43415689303,50.3480434644299
12,290.713289525739,3230.8180419167,3521.53133144244,50.8901135789069
13,198.348254944319,2203.76493516547,2402.11319010979,51.2605214976258
14,135.348441196384,1503.17095432668,1638.51939552307,51.5135320905086
15,92.3603189050027,1025.30071003458,1117.66102893958,51.6862814204969
16,63.0341007475419,699.337760671185,762.371861418726,51.8042444644958
17,43.0183218483068,476.995753637247,520.014075485554,51.8847879032728
18,29.3591519027992,325.347068944336,354.706220847135,51.9397623988369
19,20.0394943821218,221.914011203364,241.953505585486,51.9772819514502
20,13.6788895259898,151.366641551496,165.045531077486,52.0028839665509
21,9.33783058244983,103.247504793529,112.585335375979,52.020354605118
22,6.37441231684773,70.4251706420464,76.7995829588941,52.032277343118
23,4.35133723797925,48.0365329256947,52.3878701636739,52.0404148162574
24,2.97021808358256,32.7655557811991,35.7357738647817,52.0459679515186
25,2.02756249955288,22.3495621655644,24.3771246651173,52.0497572353745
26,1.38412591397525,15.2451165839417,16.629242497917,52.0523424773123
27,0.944944398413183,10.3991237490417,11.3440681474549,52.0541064757178
28,0.645100240472668,7.09376619138822,7.73886643186089,52.0553097353685
