"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1570325.08830863,2349501.02823956,3919826.11654819,0
2,1173619.93733402,328224.549252586,1501844.4865866,0
3,754709.725486491,190335.012311973,945044.737798463,0
4,510587.901841396,135024.889256992,645612.791098388,0
5,348185.316887097,98403.4482597894,446588.765146887,0
6,23099.3177317378,71619.5479641435,94718.8656958813,0
7,15783.2662940315,51884.6844982281,67667.9507922595,0
8,10787.1244507068,37418.4150490249,48205.5394997316,0
9,7372.6297128522,26877.2542236926,34249.8839365448,0
10,5038.85435535135,19237.0921857301,24275.9465410815,0
11,3443.75115526479,13725.2685078874,17169.0196631522,0
12,2353.54329218674,9765.05332453877,12118.5966167255,0
13,1608.43415000053,6929.8621669265,8538.29631692704,0
14,1099.19634031764,4906.55959644322,6005.75593676086,0
15,751.170262201889,3466.7614608149,4217.93172301679,0
16,513.325511197845,2444.81062687198,2958.13613806982,0
17,350.783274806324,1721.1190643445,2071.90233915083,0
18,239.704777117251,1209.71402387859,1449.41880099585,0
19,163.797205766334,849.014736305509,1012.81194207184,0
20,111.925354548813,595.054878406425,706.980232955238,0
21,76.4791153418437,416.534977850849,493.014093192693,0
22,52.2576421750014,291.230941887085,343.488584062087,0
23,35.706684846595,203.399638092511,239.106322939106,0
24,24.3973241188019,141.912653884998,166.3099780038,0
25,16.6697076637315,98.9188494585199,115.588557122251,0
26,11.3895631229425,68.8890319114887,80.2785950344312,0
27,7.78179184813272,47.9355818164972,55.7173736646299,0
28,5.31674435596513,33.3291769879392,38.6459213439043,106.591617487315
