"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,13298783.8677586,14921805.6984301,28220589.5661887,0
2,9184340.53002239,989227.062623898,10173567.5926463,0
3,6333687.24556938,894631.691247059,7228318.93681644,0
4,4333398.74502522,721090.682134366,5054489.42715958,0
5,2960369.34659582,561153.677616942,3521523.02421276,0
6,197551.855832286,428401.251162342,625953.106994628,0
7,135069.040858767,322594.177376726,457663.218235493,0
8,92335.9807909584,240310.325502527,332646.306293485,0
9,63119.6915258347,177443.875758911,240563.567284746,0
10,43146.4534225923,130064.730703823,173211.184126415,0
11,29492.6211567855,94745.2671632979,124237.888320083,0
12,20159.0583301202,68649.9327539156,88808.9910840358,0
13,13778.9477745126,49512.6343512751,63291.5821257877,0
14,9417.83557179188,35566.125562207,44983.9611339989,0
15,6436.88379028809,25457.101632262,31893.9854225501,0
16,4399.36522515572,18163.778771295,22563.1439964507,0
17,3006.72987086695,12923.3214581484,15930.0513290154,0
18,2054.89249739917,9171.42670848252,11226.3192058817,0
19,1404.34673148554,6493.83057426477,7898.17730575031,0
20,959.732886352322,4588.36928680847,5548.10217316079,0
21,655.869487609382,3235.85644609103,3891.72593370041,0
22,448.203998765236,2278.0526373059,2726.25663607114,0
23,306.284837390849,1601.19293853509,1907.47777592594,0
24,209.298904408699,1123.78611907602,1333.08502348472,0
25,143.021164209241,787.648373397035,930.669537606276,0
26,97.7295195511306,551.35746878145,649.086988332581,0
27,66.7795546311543,385.500792956019,452.280347587173,0
28,45.6303464598711,269.24243309693,314.872779556801,231.827585921102
