"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,4422.99428127675,126759.780923517,131182.775204794,0
2,14171.7653541772,52977.3625236736,67149.1278778508,0
3,7106.81911877989,28731.7831013431,35838.6022201229,0
4,4160.19729303129,17182.4933507612,21342.6906437925,0
5,2535.23367494697,10528.1411835382,13063.3748584852,0
6,1559.93784588351,6451.84579180859,8011.7836376921,0
7,952.838546491694,3963.57542506501,4916.41397155671,0
8,588.161729937362,2447.56487817479,3035.72660811215,0
9,363.304200072918,1513.67063037202,1876.97483044493,0
10,224.87581196021,936.264807865159,1161.14061982537,0
11,139.012371170993,579.7653100807,718.777681251693,0
12,86.1932391090487,359.227184990081,445.42042409913,0
13,53.3754976519679,222.827701664416,276.203199316384,0
14,33.1514385412588,138.293105677344,171.444544218602,0
15,20.563597042843,86.0061483077322,106.569745350575,0
16,12.8158649583244,53.5771046268715,66.3929695851959,0
17,7.97996097784923,33.3502895351971,41.3302505130464,0
18,4.96600511507402,20.7681025430499,25.734107658124,0
19,3.0940122275315,12.9359852875068,16.0299975150383,0
20,1.92673038887233,8.05842638891409,9.98515677778643,0
21,1.20063767324428,5.02659561706675,6.22723329031102,0
22,0.749548425945419,3.13918207521628,3.8887305011617,0
23,0.468226908617316,1.96039202121603,2.42861892983334,0
24,0.292311422009441,1.22309580868428,1.51540723069372,0
25,0.182268677864481,0.762421445537585,0.944690123402065,0
26,0.113582143072462,0.474972126666805,0.588554269739267,0
27,0.0707454213606784,0.296224343214951,0.366969764575629,0
28,0.0441687368135387,0.184946503926149,0.229115240739687,0
