"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,11382377.7135679,12721151.8544188,24103529.5679867,0
2,7853185.49915842,827567.270398647,8680752.76955706,0
3,5420132.85855094,757591.874557735,6177724.73310868,0
4,3708933.22475177,612365.149994291,4321298.37474606,0
5,2533839.32241947,477156.941763548,3010996.26418301,0
6,169074.902076472,364587.797826117,533662.69990259,0
7,115600.37993636,274721.51163687,390321.89157323,0
8,79027.0852016686,204756.564161534,283783.649363203,0
9,54022.0010883758,151257.092424847,205279.093513223,0
10,36927.6396378576,110910.68531992,147838.324957777,0
11,25241.8058508772,80817.7859932494,106059.591844127,0
12,17253.5264790457,58574.2081576685,75827.7346367142,0
13,11792.9988104292,42255.5856862135,54048.5844966427,0
14,8060.46055584964,30359.4606913888,38419.9212472384,0
15,5509.15460669289,21734.2963014472,27243.4509081401,0
16,3765.30216604091,15510.0552946257,19275.3574606666,0
17,2573.38485079864,11036.8338764891,13610.2187272878,0
18,1758.7330809569,7833.65132196109,9592.38440291799,0
19,1201.94794533436,5547.27757539484,6749.2255207292,0
20,821.414115077008,3919.98365116036,4741.39776623737,0
21,561.344760120756,2764.76369717858,3326.10845729934,0
22,383.608677227405,1946.57810859045,2330.18678581786,0
23,262.143220896197,1368.32071365872,1630.46393455492,0
24,179.13502787167,960.420133973358,1139.55516184503,0
25,122.409263757132,673.194929918836,795.604193675968,0
26,83.6450309952212,471.270602201755,554.915633196976,0
27,57.1555353018172,329.525470354476,386.681005656293,0
28,39.0543064885147,230.16115897705,269.215465465565,194.628949924609
