"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,11989761.2994101,13418165.2639494,25407926.5633595,0
2,8275000.78859506,878024.067641147,9153024.8562362,0
3,5709495.22301152,799743.205444507,6509238.42845603,0
4,3906603.17983868,645481.670254006,4552084.85009269,0
5,2668823.08662819,502617.4164063,3171440.50303449,0
6,177956.59219848,383873.724876305,561830.317074785,0
7,121671.121649551,289158.934827469,410830.05647702,0
8,83176.6763835464,215460.704082034,298637.380465581,0
9,56858.3880628078,159130.088557819,215988.476620627,0
10,38866.3658438494,116662.498844164,155528.864688013,0
11,26566.9314585946,84995.8688786839,111562.800337278,0
12,18159.2321590371,61594.1590388898,79753.3911979269,0
13,12412.0218352199,44429.0406395206,56841.0624747405,0
14,8483.53464511884,31917.7809674199,40401.3156125387,0
15,5798.29996220724,22847.8388800041,28646.1388422114,0
16,3962.91103412411,16303.3952140226,20266.3062481467,0
17,2708.43258481467,11600.5342488543,14308.966833669,0
18,1851.02402132929,8233.21732717611,10084.2413485054,0
19,1265.01782036117,5829.88183566273,7094.8996560239,0
20,864.514011280148,4119.46602148272,4983.98003276287,0
21,590.797252438756,2905.31691221957,3496.11416465833,0
22,403.734779013663,2045.44552704673,2449.18030606039,0
23,275.89596213377,1437.75912233473,1713.6550844685,0
24,188.532500595108,1009.12046960583,1197.65297020094,0
25,128.830597870754,707.306025171025,836.136623041779,0
26,88.0326816758194,495.133982675628,583.166664351448,0
27,60.1535350349372,346.200928517138,406.354463552075,0
28,41.1027504406158,241.801518430595,282.90426887121,212.767421511537
