"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2006963.34482778,2651350.11905167,4658313.46387945,0
2,1446656.18037253,294230.25019112,1740886.43056365,0
3,960785.948599102,192974.929735057,1153760.87833416,0
4,653158.500983183,142459.935036367,795618.436019551,0
5,445718.668392554,106147.940971968,551866.609364522,0
6,29575.6953544346,78585.7266184663,108161.421972901,0
7,20212.6478425747,57750.9075805194,77963.5554230941,0
8,13815.6037079241,42162.8490988404,55978.4528067645,0
9,9443.14289123376,30609.3117629519,40052.4546541857,0
10,6454.3751003472,22113.6903780584,28568.0654784056,0
11,4411.45208355701,15908.2975399036,20319.7496234606,0
12,3015.07894769921,11401.5432967555,14416.6222444547,0
13,2060.65739531451,8144.5311865112,10205.1885818257,0
14,1408.32577405249,5800.78157159625,7209.10734564874,0
15,962.478291355473,4120.56483029509,5083.04312165057,0
16,657.763060624189,2920.04531385637,3577.80837448056,0
17,449.509604523714,2064.82028235712,2514.32988688084,0
18,307.184754731413,1457.19997719657,1764.38473192799,0
19,209.919001357243,1026.53562867038,1236.45463002763,0
20,143.44832216815,721.95756893625,865.4058911044,0
21,98.0236869693553,506.978270314444,605.001957283799,0
22,66.9820815410875,355.514950567649,422.497032108737,0
23,45.7697448276026,248.978917507076,294.748662334679,0
24,31.274529403426,174.158252627794,205.43278203122,0
25,21.3695662095154,121.685497467517,143.055063677032,0
26,14.6013645683116,84.933652343524,99.5350169118356,0
27,9.97663717567891,59.2238742376752,69.2005114133541,0
28,6.8166042784048,41.2588339211443,48.0754381995491,89.475405738846
