"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,781932.927147538,1677522.32138053,2459455.24852807,0
2,661425.253817769,347820.935671759,1009246.18948953,0
3,382168.649682418,170514.769384744,552683.419067162,0
4,253752.097398399,112767.839532239,366519.936930638,0
5,172530.853506388,78817.5913783659,251348.444884754,0
6,11548.7768310076,55472.3415969376,67021.1184279452,0
7,7883.71717356683,39026.2545291397,46909.9717027066,0
8,5386.37404128585,27418.3682302605,32804.7422715463,0
9,3680.54067667939,19235.8997398074,22916.4404164868,0
10,2514.94057361703,13477.4031933741,15992.3437669911,0
11,1718.45273433926,9431.12204915135,11149.5747834906,0
12,1174.19512902811,6592.06628754422,7766.26141657233,0
13,802.298148109496,4602.72373670684,5405.02188481634,0
14,548.181394848133,3210.51161261897,3758.6930074671,0
15,374.546679808769,2237.31725066917,2611.86393047794,0
16,255.906277889063,1557.75934567927,1813.66562356834,0
17,174.843472638185,1083.71698740066,1258.56046003884,0
18,119.456989095946,753.347579461542,872.804568557488,0
19,81.6145367388367,523.309279436426,604.923816175263,0
20,55.7593168614561,363.264492204745,419.023809066201,0
21,38.0944306927928,252.002868063628,290.097298756421,0
22,26.025542765681,174.711431196812,200.736973962493,0
23,17.7800308588535,121.055522528703,138.835553387556,0
24,12.1467409826371,83.8317350295513,95.9784760121884,0
25,8.29815822311041,58.0236505445764,66.3218087676868,0
26,5.66889566530107,40.1407725578398,45.8096682231409,0
27,3.87266701614336,27.7562669634431,31.6289339795864,0
28,2.64555572715003,19.1840766894984,21.8296324166485,109.366866691411
