"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2095132.76022896,2996304.86489524,5091437.6251242,0
2,1544867.46339392,389673.699719112,1934541.16311303,0
3,1005723.94906695,235017.714699894,1240741.66376684,0
4,681543.610399809,168796.784353107,850340.394752917,0
5,464860.254219562,123905.236918614,588765.491138177,0
6,30861.4238807162,90700.4449110008,121561.868791717,0
7,21087.9683838003,66030.7012569795,87118.6696407797,0
8,14412.9882453339,47823.0191428158,62236.0073881497,0
9,9850.99436768609,34478.7037148493,44329.6980825353,0
10,6732.84216139079,24758.8044799104,31491.6466413011,0
11,4601.58119985286,17716.4398936307,22318.0210934836,0
12,3144.89348467761,12637.5116936359,15782.4051783135,0
13,2149.29080875278,8989.36045575679,11138.6512645096,0
14,1468.84188547432,6378.23599071741,7847.07787619173,0
15,1003.7967344656,4515.25287321831,5519.04960768391,0
16,685.973918481994,3189.80562582012,3875.77954430211,0
17,468.771013785203,2249.19029241609,2717.96130620129,0
18,320.335769378801,1583.20589645823,1903.54166583703,0
19,218.898041495865,1112.65093574251,1331.54897723838,0
20,149.578880463256,780.809238802603,930.388119265859,0
21,102.209401584465,547.196831894764,649.40623347923,0
22,69.8399266659411,382.999198573098,452.839125239039,0
23,47.7209694290801,267.760450159649,315.481419588729,0
24,32.6067475564355,186.992437904228,219.599185460664,0
25,22.2791505043673,130.455423580208,152.734574084575,0
26,15.2223910104989,90.926236799028,106.148627809527,0
27,10.4006478352789,63.318584991763,73.7192328270419,0
28,7.10610057486513,44.0566770635155,51.1627776383806,121.115665825182
