"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1953983.14062733,2693963.36831473,4647946.50894206,0
2,1425521.51980854,325232.110880399,1750753.63068894,0
3,936270.691531159,202727.247176407,1138997.93870757,0
4,635565.004961918,147486.66635699,783051.671318908,0
5,433635.560769362,108997.009643956,542632.570413319,0
6,28722.0846010227,80182.271285625,108904.355886648,0
7,19628.3359444445,58611.3198786124,78239.6558230568,0
8,13415.820252323,42597.3569138357,56013.1771661587,0
9,9169.62914022929,30804.0121023931,39973.6412426224,0
10,6267.25731876947,22178.6465729003,28445.9038916698,0
11,4283.44591529507,15907.3285895452,20190.7745048402,0
12,2927.51478137165,11370.6694401571,14298.1842215288,0
13,2000.7608225704,8103.31020236881,10104.0710249392,0
14,1367.35651919866,5759.20979138981,7126.56631058847,0
15,934.45654401293,4083.22940501793,5017.68594903086,0
16,638.597835419348,2888.58621313401,3527.18404855336,0
17,436.402260350741,2039.36258049268,2475.76484084343,0
18,298.220833657635,1437.16598378025,1735.38681743789,0
19,203.788946564224,1011.08886228346,1214.87780884769,0
20,139.256390888508,710.232207742592,849.4885986311,0
21,95.1572139501019,498.186694271481,593.343908221583,0
22,65.0220372031341,348.988422195029,414.010459398163,0
23,44.4295477046382,244.173527359555,288.603075064193,0
24,30.3581894590636,170.644425510603,201.002614969667,0
25,20.7430531931506,119.131125624413,139.874178817563,0
26,14.1730237115265,83.0861114072979,97.2591351188244,0
27,9.68379394061328,57.8934323767962,67.5772263174095,0
28,6.61640267953709,40.3044495386619,46.920852218199,106.809486894294
